,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,alloc_nodes,eligible_time,elapsed_time,req_mem_per_cpu,poll_time,pending_id,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll,poll_wait_sec
0,59854724,5,2021-09-05 08:00:00,26,12113,10,10124970,102,2021-09-05 08:00:00,1806510,279496.2898081609,2021-09-05 12:00:00,43252634,37,0.0005209411328239,2766,25242,342491697,4891388.516717975,1412,45116,18828798,359012.0637655994,260,29322,11820023,572586.8281967605,139,3204,64366580,305795.9774288973,2447,8,2658,1926,14298.419229756246,20580.488391932955,28053.670174659062,23778.806056169386,11868.72139282507,11.62924892030342,6298.051649655003,2144.660376455141,34380534,1094,8509,119860291,1013516.6816091896,2986,5640,46932364,48780.69503593232,403,5876,326782,26888.287285707185,254,2134,14911664,22609.741590799487,301,66,4,85,13152.356735271707,6305.62041675997,4147.953743317409,1102.9749330251675,6436404,734132,0.0363649812559913,448131957,0.0135557957006993,852.4183809406708,23.054368350496077,-4.5286317887512,1710076
1,61456846,5,2021-09-05 08:00:10,50,4256,75,24213908,143,2021-09-05 08:00:10,1704390,1693872.324103195,2021-09-05 12:00:00,49982843,14,0.0003829291080122,8001,30110,196439398,1416740.374732079,2370,43254,7840462,295404.0287614707,625,9168,34877960,475003.5341151381,744,27745,42495492,621788.1474020748,1199,26,3099,1368,37694.68313568159,31981.613376962865,20344.62849636289,34807.15471888475,1576.115155695865,4884.822189303024,5154.014293081114,1171.0436353414184,23674138,5118,15806,56442310,564095.6485039878,2008,2978,32062210,311160.8166604441,1139,6516,26186757,42531.18088377385,556,3962,10460307,23327.578166441264,202,18,38,49,14444.888904718076,10036.85373878423,1898.3942962880944,1311.87458586775,5759713,17460,0.0372461333019481,2169090587,0.0033662445909058,1003.4911590063746,488.4451481984154,-1.5553619637053622,1372991
2,67212037,5,2021-09-05 08:00:20,55,9179,62,24175683,93,2021-09-05 08:00:20,1080055,1728300.6572561224,2021-09-05 12:00:00,58833588,23,0.0002657801165559,5762,61792,49278778,553312.1377993125,262,31901,18686334,544110.7699903537,818,44747,64300031,951149.0305101604,483,53441,21714444,464243.61506476166,465,1081,1972,468,18246.260606416607,17680.837154722623,32441.496067620083,4591.293513070707,20912.29813857448,8535.582984541139,4848.383902811077,4290.41152902378,28387554,517,23815,8800749,121693.04053074008,2460,2627,5775326,258073.5054449833,563,665,30539054,138705.1666810571,863,613,20141080,68077.79188796612,230,86,33,54,10861.08546661592,2169.143421383556,6476.646311935417,6080.991230998135,10969114,2280789,0.0303209206537922,139068893,0.0431638229609041,204.10743574852287,471.74985314281554,-1.991755325735728,792817
3,58300236,5,2021-09-05 08:00:30,51,15260,54,12682767,169,2021-09-05 08:00:30,1055268,848348.4298363648,2021-09-05 12:00:00,31277761,28,0.0003693360290579,5954,6632,18592198,2476125.4353883336,1910,13395,12418098,478245.9060406873,818,5243,54526662,458063.41739212594,838,12713,66216850,880324.1112633924,2115,1783,1464,154,35147.77532598083,29576.82504342139,8999.842482854045,15496.62685685208,9913.80684193194,4751.777344726682,3038.003035035664,668.915913630494,31564315,4906,22823,17144831,1254064.3840571025,2861,1312,27537754,67138.75492226907,262,4447,25001440,38703.444541439545,103,721,827901,134988.39206807944,286,118,17,42,10548.068680416638,9073.931281119796,6212.3163952959485,3086.167140887484,8443427,426364,0.0396726087704438,519365892,0.05208871728906,35.40360478293513,407.95540495309257,-1.9456486108163515,789022
4,59732278,5,2021-09-05 08:00:40,20,8135,70,23292423,99,2021-09-05 08:00:40,1512738,1715338.8667983175,2021-09-05 12:00:00,43396567,25,0.0004694352594626,8663,73977,311894681,3758504.901003457,1055,27136,11447083,1502476.3259846284,371,35752,9708146,648368.0042004235,495,52982,33291282,222363.7898456068,3807,1025,1542,59,44337.1368084926,35430.335935014635,10842.21598932769,24640.190073956663,2725.2880265013973,2655.953019855378,5137.811491145794,1019.7815270802896,35785709,4529,7154,59365806,277435.50269379554,2057,6432,7781760,533752.2938070244,815,1669,30057001,189864.9234715303,573,2392,16475896,122949.52048260564,232,119,94,82,13619.815514867229,4775.174978918329,95.71077085964647,3182.4416108364157,10550936,1743483,0.0369092835107804,879772969,0.0318290963732877,327.79636601761604,321.14015662525264,6.187262706563631,1196001
5,58105070,5,2021-09-05 08:00:50,29,12099,32,6809247,176,2021-09-05 08:00:50,867308,2053921.0658090787,2021-09-05 12:00:00,23330858,55,0.0003544898052967,8251,127598,38763018,4064462.238274623,1483,9507,52307863,26297.7403027795,131,52449,52747430,400377.4208329169,216,5531,16798741,595308.78930746,839,40,1546,3051,23919.212716503025,35541.11210147806,18730.502413596543,30586.60403151079,2055.7498061396363,7090.372977450848,5486.2620204978,5323.292124109146,36122226,4050,15209,2611262,309493.8215104042,2578,2760,1708107,433001.4139079181,312,1979,33080151,223867.67857176025,887,425,24845635,97824.23115035142,17,71,52,91,15655.80423505217,6391.362699878667,3265.701701453952,5272.583026469646,10065632,829386,0.0296156214291037,1383572692,0.0647492245840284,425.22372526536736,440.4016599146007,-4.992620063615151,745159
6,65579901,5,2021-09-05 08:01:00,41,17807,60,32596405,212,2021-09-05 08:01:00,1702808,489305.2796311588,2021-09-05 12:00:00,35937958,38,0.0003629736432277,3555,58065,219761865,4417591.5743799,2361,44599,104065530,1131459.609609894,764,10514,39272995,768940.390909998,470,1854,49861459,349886.4229179842,3079,1768,1811,1539,50140.48216708255,35578.872491968905,1733.9419118141304,11128.083616199054,9620.332236490318,475.757647250056,5623.80569303437,1870.708970723119,24050689,2983,24834,49494282,146482.73279593152,3027,7447,44066809,448155.297205545,454,563,2436542,212849.64564201597,353,872,14069322,157790.79888985062,231,87,14,38,19163.991974407585,4044.814373732679,5538.181697929278,3533.945503070969,3961560,2019847,0.0323764156238596,298761473,0.0478840600322643,1072.8243736262236,482.8336667300496,-0.5374983656113734,1421163
7,58379354,5,2021-09-05 08:01:10,10,17287,50,19792793,152,2021-09-05 08:01:10,719127,257368.3278653059,2021-09-05 12:00:00,62211725,8,0.000465053911938,5963,9554,41855407,4750645.52412083,2294,12770,92999992,1281670.9458953822,611,7278,40366480,535757.7912517993,887,16087,72681467,825470.3475326824,837,359,1289,2680,9269.506979245414,28823.322729405267,14305.591481476244,7970.932044528348,21928.16722178063,7231.537194266989,5632.565211528891,5517.390194136228,72220752,2602,12000,113373519,1047404.977707462,2231,2857,6842462,374881.9279357259,906,4064,29068844,7021.423370479234,761,4838,8032163,97778.99009076908,6,77,1,28,18090.201774376765,7168.356776360421,2113.26956022538,4698.435246300409,6621120,2196655,0.0422557814665996,501541369,0.0553551437590482,53.62742266403889,163.31215012696902,2.1959189950328337,524890
8,61847972,5,2021-09-05 08:01:20,23,17528,27,9504641,9,2021-09-05 08:01:20,2279281,1330437.27140739,2021-09-05 12:00:00,48655344,20,0.0002509024284738,4648,22786,40180223,4986135.8169877445,2281,35756,90381348,14982.798627222466,960,7210,9899021,271614.8370542449,464,15288,3413041,763355.6685281969,1388,337,153,700,41105.49684270469,17168.551209364163,28176.85228032904,1873.6588199308533,9781.87339830262,474.2914596863962,3681.313156860129,2728.7570180045605,39585334,4538,9840,71847939,848353.2163225624,25,2939,33412850,469248.2536320096,1074,3852,4044791,35377.236247725006,159,1470,84846,185421.83084989287,189,111,74,73,1326.003415921609,5084.470496898657,103.52011288327682,1737.017816714968,8480916,256710,0.0327192513996134,302622470,0.0521929652206605,894.951203340215,437.3290679779016,4.2804051546759805,2139129
9,67394022,5,2021-09-05 08:01:30,43,12328,31,21388714,88,2021-09-05 08:01:30,437816,486273.8902701971,2021-09-05 12:00:00,52181792,18,0.000534495076585,5189,90221,437085993,1020757.2054875314,1092,11582,113876798,1082740.6251679212,85,18456,63500853,973146.8480769696,343,33106,7618401,669916.8125041528,1963,954,2399,233,23323.81169774821,13371.511977850168,27247.327319463344,14162.380250610388,11806.9323268119,7332.134178945136,1910.353328038268,6174.025398759366,23672151,2997,25713,86722591,385044.0176530077,2771,90,37705233,302385.186900404,644,5595,20638138,181312.72084351917,972,2519,21660306,70884.78503954063,227,32,8,87,9181.36733348506,9305.15390358026,316.07022667791955,269.1272813567057,4024462,1111779,0.0269513106246244,2031532047,0.0456798338458784,830.83095691758,120.630834571602,-1.5153269434071337,274605
