,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,alloc_nodes,eligible_time,elapsed_time,req_mem_per_cpu,poll_time,pending_id,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll,poll_wait_sec
0,61093305,5,2021-09-07 08:00:00,24,17340,6,19088093,236,2021-09-07 08:00:00,93874,2057041.6435964976,2021-09-07 12:00:00,46957074,16,0.0003038305100567,8067,74139,72838764,3735497.2967596943,351,39133,47084715,1207545.022411229,433,4691,714536,573463.1410383165,65,35269,58414596,196773.09222984445,3807,2087,3175,564,32815.31278365958,9352.669245115112,29346.01715534312,11463.86516138282,15411.009495218515,2712.6124265635167,5238.128146721368,585.2880562538752,54022322,1189,29403,19146534,1210610.1387937714,2002,10055,18587101,333711.3262731052,272,2356,10654422,73638.02025866334,64,4673,6246897,73943.07847659016,275,118,64,29,8964.363921990842,7272.819549982083,5667.959131994199,791.6865302094416,6294844,1680492,0.0107384894509234,1536280671,0.0026767831834734,465.16945779152695,490.0745649603263,2.188960467566737,23941
1,62897820,5,2021-09-07 08:00:10,39,1057,82,22143690,187,2021-09-07 08:00:10,741997,2439520.888876305,2021-09-07 12:00:00,30877861,25,0.0002913273130606,1485,89254,259739291,4926642.281658436,1970,44385,52692120,231083.98053913904,627,7654,13442937,427452.79134243337,574,24530,38270549,164933.77997402658,2871,2673,2492,1252,11495.986749974209,11053.598873080036,12423.523711645366,4537.150756336363,12766.88346021646,7858.44318856785,3499.8190568964424,5134.024887394891,57300315,4398,16657,98893053,897583.6900005519,112,10657,31744861,279304.6737424828,415,6796,17213658,216733.92712300844,305,1837,26635126,186383.49813967093,21,79,15,95,5219.209070323315,482.72093656870527,5015.475336880895,4966.626798260195,5146667,1225664,0.0096979491027175,1308756051,0.0571623712612726,259.37190498070447,237.22428633572164,4.119003190678068,412282
2,60482669,5,2021-09-07 08:00:20,30,13634,89,29161145,67,2021-09-07 08:00:20,409703,2443857.8788613947,2021-09-07 12:00:00,57785403,24,0.0004038419648163,2158,109324,42784038,2917019.018847674,1653,53838,3670167,189101.4592671977,1016,49019,20439949,442466.10464098345,271,53670,12727164,318257.6303976588,2719,2204,1735,2996,51184.69697805545,10291.61089881773,31739.15647056393,16995.27603733895,11435.774662609814,4033.424975993612,3334.7140213234616,691.6643407698492,40427260,4329,19656,51485542,247392.87191502767,1107,4669,12305594,107102.04636769052,831,1174,23763534,210020.4124952672,981,785,24584936,161992.00219723053,300,27,82,84,8710.397520002574,274.37260007918775,3117.6584560066563,130.75382060248646,6976823,998593,0.0423360447281394,1928742048,0.0251671105511176,1055.4575887423578,403.5809438899767,-1.7885933296759609,3139
3,58800311,5,2021-09-07 08:00:30,36,3060,17,12819989,210,2021-09-07 08:00:30,2098900,92924.80147167249,2021-09-07 12:00:00,63707952,42,0.0002909676754078,9193,96128,443229670,4253537.211734658,1155,45979,47956500,666498.5859982197,69,38495,81449687,940284.803071594,955,10520,60693888,598583.866034213,1227,1642,2965,246,37038.48116286889,9308.22856074936,16195.202990451286,1098.9674794791174,5407.7840512109215,8475.52644743542,201.14964454837212,1642.4735186396838,47777965,5378,1636,36093228,1025719.585100982,1802,9527,10737170,162573.37689305734,406,4239,27934124,141708.36918099876,753,2806,18698304,173239.21125752133,159,44,47,82,1871.7713340223213,9821.88469007084,1996.780911068696,2135.4648594931286,11500399,1661133,0.0258944275924006,262970016,0.0145099106052796,937.5435948236906,26.64824325095548,3.737884096615735,2009293
4,66757652,5,2021-09-07 08:00:40,38,7612,43,9175264,189,2021-09-07 08:00:40,2107381,1412169.2069236783,2021-09-07 12:00:00,43725734,41,0.000521266550852,123,103282,9559732,4914695.471341999,843,52614,37418343,1104535.9699539158,230,21315,75205791,870631.8504042272,888,23455,43798135,778931.3652042848,1937,1493,2868,1917,50982.24201076649,16172.64315681699,14054.57792807674,860.7749093797602,747.9524482987587,2952.0129550823144,5090.39243539869,1208.843644951097,49090146,2343,14473,8710558,628935.6087478183,672,7362,21786573,517290.2773970603,803,4682,29435144,227345.9782475234,641,689,17360690,94373.20567172302,112,89,75,41,17590.45285316009,6044.414597362707,2407.0401930879075,1264.8936927350678,9496020,1825090,0.0134190425460307,1912460494,0.0084796450520505,27.950395344668948,489.9765588824743,-3.0524150849124263,1914104
5,67770803,5,2021-09-07 08:00:50,29,480,22,13209942,75,2021-09-07 08:00:50,1025885,1916818.2649933333,2021-09-07 12:00:00,27357545,14,0.0001798312630084,6234,82424,265436823,4337556.61328858,1236,7650,40319477,1280625.3204854678,328,19390,17326390,836.30362883314,314,19795,5390971,380681.4674479386,1695,685,399,2255,40012.369327240674,1973.930069568652,17681.121497126922,241.68275697179772,18280.73103948301,1849.4903870938472,1416.6701668708374,4924.252935358706,52241909,649,31197,36711383,972879.5632557618,485,8475,26679193,369631.8380229964,47,518,14745325,42695.64597335988,557,4416,16398047,116995.049768445,259,4,86,96,19246.71686210081,9240.714637322617,6154.027779413885,6424.730003108533,10904636,2338008,0.0317870457174594,463464307,0.069105695194016,625.2040600348278,494.1710166557187,-0.4964887319539279,893319
6,64501681,5,2021-09-07 08:01:00,53,3008,33,14017334,207,2021-09-07 08:01:00,756970,2027906.758770624,2021-09-07 12:00:00,45840182,15,0.0003809681549601,8891,61257,451536498,4972310.611758441,837,36094,102557690,302314.8512467035,179,3862,68196902,799638.5053125847,725,30440,54704951,753049.9836822613,2072,1874,1514,2663,42005.76607016138,32099.402105558547,27463.15276186441,32679.84587694797,14921.175737875872,9308.2763968644,5393.547198660477,3334.659505174646,46909898,64,30540,26083077,221226.15940280625,9,10832,20781917,423975.40999028017,238,354,7597891,90849.60708828508,430,6571,16482522,146849.6603490592,254,18,99,94,19401.828402407253,1118.6244501417,263.8332345773807,2321.323956645506,5211872,1182222,0.0050156340441279,839877027,0.0442323107333121,1226.651412080006,482.6900489847334,-4.932121019898025,584061
7,63462973,5,2021-09-07 08:01:10,43,7674,12,30107458,21,2021-09-07 08:01:10,408585,229281.743974502,2021-09-07 12:00:00,38333611,10,0.0001946741408448,4105,53720,9090969,4384701.474770443,576,17871,10692272,1506781.0835760874,186,2612,59115043,823743.2925501378,215,24563,21889668,18693.38432834888,1967,1301,2358,2343,43753.92820282972,5.525561362020193,31553.181826175896,15101.908213853196,10467.82042843545,1404.590633910144,6502.498274847097,3429.266414976765,58569703,4745,13609,53708172,1119887.165798015,37,4782,29062306,278835.9061641879,1023,6068,7903359,171992.32744214046,298,1398,1643710,26203.394297770563,155,99,99,48,13768.210107218903,9629.297485199831,381.649156711966,671.8788513380094,5938762,827600,0.0375728210342907,1487536287,0.067137233293043,960.1613039377988,435.4669974690519,-5.624845344477264,334690
8,61844045,5,2021-09-07 08:01:20,44,6085,55,21759707,81,2021-09-07 08:01:20,174841,548565.2319731853,2021-09-07 12:00:00,41848679,48,0.0005261451532149,7823,16432,124856215,3876705.9134623935,2131,37347,11553965,909359.9406940138,34,35503,70012297,429621.4335690836,152,31125,65917124,691388.9576654945,3944,3063,2055,1806,25494.38787397004,15275.622110797278,12063.669528734918,15472.393398535058,5328.4290341037695,3617.693680102426,1217.0977675206827,3295.416577658797,24150805,53,11635,110298877,1194499.3026074397,2349,7859,19117581,140212.23918072923,858,6062,24019629,17938.510560185783,631,3298,8889591,21536.67028787693,162,101,86,75,14536.174970701688,5981.294167817547,3535.511131664842,6559.588231787113,4849978,257669,0.0414457455991099,120972238,0.0036058711496806,332.64244618896987,500.8061309740582,-1.4558316775209803,68736
9,67353581,5,2021-09-07 08:01:30,51,6476,83,19166806,53,2021-09-07 08:01:30,458071,743111.5691961803,2021-09-07 12:00:00,34348967,18,0.000517723933797,3710,46262,41850626,916493.7059022064,24,37025,44610051,227073.52598854448,1155,30173,81227978,124922.000497566,853,3062,23499334,460336.5068876504,3440,1665,1193,3202,51252.17965143368,11728.03733250515,1085.6032939031193,13189.768661608903,10057.763026673594,180.99001430483705,1415.9163547863009,2450.202210539399,72785985,825,27960,72668816,922686.6561093729,2688,6364,10639360,260982.9514842824,661,1586,2905551,60934.60365953029,775,4494,14620004,56114.311965551286,107,38,41,80,7690.761965173896,7612.171595160804,2895.9886011957065,3891.864718315394,5682502,1232091,0.0077816986761135,383428720,0.0657860700069002,737.3607840379834,138.4571054900451,-3.4945915843906525,109381
