,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,alloc_nodes,eligible_time,elapsed_time,req_mem_per_cpu,poll_time,pending_id,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll,poll_wait_sec
0,61683676,4,2021-09-07 08:00:00,49,17856,72,7916506,17,2021-09-07 08:00:00,4786947,1948199.47843883,2021-09-07 12:00:00,39789923,49,0.0002647318168535,24500,284594,5760401041,3652751.049877194,15346,263755,1757629663,3436697.152730341,15330,212114,147080136,1896442.8156621135,112,147720,204317756,2493.4202827992217,8838,1121,3395,1353,150416.5242075563,122365.96291005088,16083.154905238896,19308.321661330265,18614.136045301195,44438.209197108336,43602.23074684864,2864.8331533323226,70262925,9435,47506,83519589,6423783.3720457535,2769,16726,104921058,697239.9043535097,2478,1210,44150944,108289.0826195921,1239,13162,34417373,662169.2258317836,403,86,339,188,47372.13684655753,11348.389265644884,9128.904762330329,8957.76557576034,12483916,9274200,0.0334384844562011,2201102512,0.0085288163194421,700.9090679339142,47.27034544599649,3.066886741515413,4443847
1,59343978,4,2021-09-07 08:00:10,3,2271,72,2736664,233,2021-09-07 08:00:10,1605799,1013764.8151827372,2021-09-07 12:00:00,41453927,27,0.0004456062197879,17078,253808,2906235240,3328948.228757569,13237,102751,1512106051,1733837.2086097423,209,288327,656792891,1872657.7157659207,8172,122026,135008314,4880486.324615954,3164,4705,3344,1042,32446.030793294514,64273.99279648172,69253.72372098673,77648.46064436597,42315.18279273479,28715.1504066219,11331.410959429611,18612.8114112494,65954843,13195,64707,300971832,6408854.182525538,2505,7677,50473255,1660066.879176023,620,26,50664830,1681018.2419783012,1178,8974,5135766,389401.8845328013,254,275,190,96,1024.20762390435,4615.1027894522285,8779.368067425772,8127.080469712413,5220050,11067313,0.0809306643496646,4641052066,0.0500404726364174,488.7497501930415,72.09241118075064,-1.1497549596501448,1285077
2,58849237,4,2021-09-07 08:00:20,10,6407,37,12926139,169,2021-09-07 08:00:20,4361043,514112.06115966215,2021-09-07 12:00:00,25058916,22,0.0004945441936464,14441,417617,139745074,16880361.786034193,4044,121105,784929510,4582068.680550936,13542,129452,221685681,5012851.15111378,787,117233,496656238,701291.8361539303,425,4034,586,5064,132834.51527627136,95925.8455000242,66563.63841099104,5955.947878266834,58038.04526821544,7848.845268637534,36759.4137589497,32638.16882427593,70858680,1149,52474,222066768,2147368.002589731,783,14203,113290681,1971857.3750370373,2983,8440,56213791,569743.3587530272,481,472,13735484,442509.1256289734,437,218,17,232,21047.418602111426,1617.8282232334473,12011.176886165153,4908.706059726287,7495690,5036618,0.0164393755412733,1032925512,0.0032204604895252,233.0452529553138,41.22985088285004,3.5181483009970886,4141084
3,69099700,4,2021-09-07 08:00:30,56,5567,74,614598,225,2021-09-07 08:00:30,389294,362086.1466835298,2021-09-07 12:00:00,79677901,5,0.0005625830328274,5657,147038,5812717691,14291897.896068772,6141,161656,1510698021,2960981.48911894,10240,108653,894750331,3278791.315179645,5517,41217,82536606,1287441.8206455284,4733,2223,646,585,174939.3027233398,110869.31620845452,35092.511003176674,34171.06136709364,62178.43421672871,41219.29255479485,47678.7723905627,30263.751332585754,23561151,3408,4243,288106701,3088425.409981837,203,19496,66689049,2232938.2411905965,582,5267,47641534,1777900.540101298,1325,13129,62515370,566005.6346074911,263,137,62,202,39194.03225581313,1158.2968473120418,10577.971662088758,1232.16910159335,10787076,1967216,0.0579029583282882,4097818939,0.0047948525005327,612.1925911931712,35.804897747382455,-2.622184764370597,47351
4,62341774,4,2021-09-07 08:00:40,38,12954,32,17950186,255,2021-09-07 08:00:40,4120458,228126.889691808,2021-09-07 12:00:00,72557251,33,0.0003771386822104,218,280676,348387705,9912180.378482424,15811,193668,1046231382,2236589.2734669666,12365,155187,507655026,3290545.9284950853,5197,51609,379267792,3216592.9408553247,4201,3006,384,1865,19140.14939209381,69400.17430317424,63904.73282923486,53690.19779504048,7741.462587351194,4311.54019919031,31629.673670671396,30377.385726648,78955479,9377,44221,197979788,6218988.549108363,164,6895,111538076,1662488.8317614223,1221,11007,41118647,710743.0380627812,2070,4819,39841362,992658.0111165822,650,332,380,74,38696.315898253146,9638.54916967198,9867.84549981978,8046.661318383767,5815564,10729866,0.0641381092466642,3272627593,0.0539292239785288,329.8787381578994,45.799212967832304,-3.896338351916109,3863676
5,61852769,4,2021-09-07 08:00:50,51,15865,30,8357899,73,2021-09-07 08:00:50,3683460,1967553.5113363664,2021-09-07 12:00:00,28720872,52,0.0003158079480936,22821,481304,307011409,7626396.819193021,13265,214735,216041486,1013702.1596568504,15961,5019,812815074,2111264.4222357133,1274,68975,180677489,1810944.6077250573,4736,1740,3655,2399,137118.2872211022,46853.75818876035,86867.70471624372,76958.75176707264,79906.19260267387,43367.33231537863,8899.09074698818,38417.5188640944,56763443,12272,45698,77644086,6017753.963226547,3917,10596,16850347,2192276.5588768595,1101,9278,7052227,959407.2502795552,1196,10866,4842368,825084.8733193952,87,204,164,286,25299.4585300847,12767.616053283036,1625.223494552185,1544.7330379606926,11741219,4587925,0.0681074828012543,2990903696,0.0396380962725183,674.2421209443536,27.979872808547768,4.243994672009068,3569881
6,68270162,4,2021-09-07 08:01:00,12,10022,75,6157750,12,2021-09-07 08:01:00,752186,777574.9215356186,2021-09-07 12:00:00,59268360,9,0.0004843811503219,14429,503128,4068013271,15176646.556441812,13939,172523,1708960241,5453259.975757383,9798,78039,35188113,53513.60233217878,6038,135897,212131318,3245317.666281748,8675,3235,744,3551,154824.26994861691,60092.64351334126,69560.76423011445,28559.50005099048,71700.11600440361,44500.25151360093,44485.85869069884,21192.42323830469,77519036,8119,83458,50994347,7582307.173891596,2087,9157,88074907,493543.9558015167,1857,10125,55716719,924718.6295792446,1466,3036,19894885,413431.3443946368,554,132,335,285,53544.14522991101,7938.232551492399,9963.319073847337,503.7867518356075,3837874,2906652,0.0231300513737717,3050198440,0.0337120275301596,41.722916645375285,3.276278811990446,1.260619113481603,356815
7,65472440,4,2021-09-07 08:01:10,50,532,78,15567007,144,2021-09-07 08:01:10,1498188,592691.257413484,2021-09-07 12:00:00,51625483,44,0.000400576988807,24692,232849,2070747482,9489069.486348204,15198,219906,704741516,3203852.342301963,3854,126959,593708204,4350342.653571749,4594,111719,372011845,396580.7007299006,7311,1584,2501,1845,78728.82566620578,77838.74040681054,89065.96293614287,27553.84013325677,37669.75602834815,36893.377952250914,39464.83137438626,26986.10875593053,78650621,4609,9916,208600120,7553863.39281884,209,15395,39021820,1699350.6602575227,2312,2889,46331334,1665635.73744684,1550,11355,23115722,619909.893046054,1117,329,125,300,7482.87410100163,14181.604131606871,6885.751882895126,2552.698513589741,8903869,9093900,0.0278327336537915,3811382375,0.0526901813227513,832.7395716910607,17.536198212828914,1.1521021745672204,988480
8,62815660,4,2021-09-07 08:01:20,14,11947,19,2202323,118,2021-09-07 08:01:20,2444459,505106.955298628,2021-09-07 12:00:00,37716514,25,0.0001955774307365,24135,544368,1123832823,6674564.14012199,1540,135666,130357069,739274.4076062397,9020,179059,570031621,1370385.9063111043,6240,35669,245305705,2153544.3622322283,8812,747,5121,4419,10707.44755335717,15958.419180785972,42915.15042031904,74910.35864699256,81191.79531602099,33821.17993028073,16123.361294754292,41036.61942895223,28124453,10598,35125,91330036,1746115.3220963655,1156,19234,8743468,1206911.2904747156,2093,8969,3428457,1708727.9826936105,101,12617,51087593,371729.2561885142,1161,453,171,225,26716.44636050371,12904.061387823687,8406.52008918443,2669.381161333892,10138845,9594485,0.0848558355839187,1666476503,0.0224585090790559,880.8302841246624,3.406490554601007,-4.723586642059283,2161394
9,62959645,4,2021-09-07 08:01:30,13,458,48,5666684,227,2021-09-07 08:01:30,786130,697906.9719230507,2021-09-07 12:00:00,41858639,5,0.0005221387128695,2634,576039,2923091902,7218842.716265457,7845,245083,118146684,2060908.656546126,12663,250363,161296128,19425.840254216764,4020,131465,390968417,1348805.3091411411,8544,1344,991,364,157808.18402515096,99935.21477127905,42300.90896484532,101157.70490773986,8863.775271460057,40217.44042095741,5762.561809298927,39090.59625712102,55176031,3867,29243,226977561,6228439.384213329,1957,11678,47471597,2862552.66886765,2259,13225,27640755,583296.2275999689,304,1747,48099535,531019.6304694045,525,473,150,293,11744.730149362556,11903.01493549598,11055.931216441635,4804.352326048748,7517294,694295,0.0085344710369737,200202070,0.0544098319536256,436.2588750311368,58.02320950134364,-4.047398207503897,492764
