,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
33,67046135,3,2021-06-23 11:37:12,21,1885,1,3072,"billing=1,cpu=1,mem=3072M,node=1",1,COMPLETED,1912696,2021-06-23 17:33:09,2021-06-23 17:34:54,83,2021-06-23 17:36:17,6 days 23:59:00,67045067,0 days 05:57:42,21462,0 days 00:01:45,105,0 days 00:01:23,83,67045067,3072.0,604740,2021-06-23 12:00:00,66677735,20094,21,0.00044522015388,156,4252,22639544,397739.88,133119.16,21,67,468896,11255.7,3062.26,28,28,219136,4703.53,2000.15,18,18,55296,3023.7,320.27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 05:34:54,66677735,2635,31743,100109862,1318837.92,409,2563,9367978,206508.84,20,20,154624,778.88,13,13,39936,594.2,0,0,0,0,0.0,0.0,0.0,0.0,10752196,59922,0.001033,42330535,0.001319,0.7831690674753601,1.276863504356244,0.24440668359767606
188,67002516,3,2021-06-23 03:29:23,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1780610,2021-06-23 03:29:23,2021-06-27 04:41:23,47448,2021-06-27 17:52:11,0 days 22:00:00,67001448,4 days 01:12:00,349920,4 days 01:12:00,349920,0 days 13:10:48,47448,67001448,256.0,79200,2021-06-23 12:00:00,66679204,319283,25,0.00041410722779,1625,61318,128974972,2014896.42,992605.12,47,9024,4154368,183232.0,163211.21,45,8960,3768320,182080.0,162765.4,45,8960,3768320,182080.0,162765.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 16:41:23,66679204,2635,31743,100109862,1318837.92,26,3308,11269408,57716.12,6,24,18432,349.65,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10753962,1094000,0.018864,1382135860,0.043061,0.43807621745895353,2.2827078032230705,0.8253623712807392
189,67002523,3,2021-06-23 03:29:27,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1780610,2021-06-23 03:29:27,2021-06-27 20:51:59,49680,2021-06-28 10:39:59,0 days 22:00:00,67001455,4 days 17:22:32,408152,4 days 17:22:32,408152,0 days 13:48:00,49680,67001455,256.0,79200,2021-06-23 12:00:00,66679203,377519,25,0.00041410722779,1624,61190,128942204,2012080.42,990838.72,46,8896,4121600,180416.0,161444.81,44,8832,3735552,179264.0,160999.0,44,8832,3735552,179264.0,160999.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 08:51:59,66679203,2635,31743,100109862,1318837.92,26,3308,11269408,57716.12,6,24,18432,349.65,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10753962,1094000,0.018864,1382135860,0.043061,0.43807621745895353,2.2827078032230705,0.8253623712807392
190,67002527,3,2021-06-23 03:29:35,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1780610,2021-06-23 03:29:35,2021-06-27 20:51:59,40554,2021-06-28 08:07:53,0 days 22:00:00,67001459,4 days 17:22:24,408144,4 days 17:22:24,408144,0 days 11:15:54,40554,67001459,256.0,79200,2021-06-23 12:00:00,66679202,377519,25,0.00041410722779,1623,61062,128909436,2009264.42,989396.8,45,8768,4088832,177600.0,160002.89,43,8704,3702784,176448.0,159557.08,43,8704,3702784,176448.0,159557.08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 08:51:59,66679202,2635,31743,100109862,1318837.92,26,3308,11269408,57716.12,6,24,18432,349.65,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10753962,1094000,0.018864,1382135860,0.043061,0.43807621745895353,2.2827078032230705,0.8253623712807392
191,67002540,3,2021-06-23 03:29:41,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1782066,2021-06-23 03:29:41,2021-06-27 20:51:59,55095,2021-06-28 12:10:14,0 days 22:00:00,67001472,4 days 17:22:18,408138,4 days 17:22:18,408138,0 days 15:18:15,55095,67001472,256.0,79200,2021-06-23 12:00:00,66679201,377519,25,0.00041410722779,1622,60934,128876668,2006448.42,987437.87,44,8640,4056064,174784.0,158043.96,42,8576,3670016,173632.0,157598.14,42,8576,3670016,173632.0,157598.14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 08:51:59,66679201,2635,31743,100109862,1318837.92,26,3308,11269408,57716.12,6,24,18432,349.65,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10753962,1094000,0.018864,1382135860,0.043061,0.43807621745895353,2.2827078032230705,0.8253623712807392
192,67002543,3,2021-06-23 03:29:50,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1780610,2021-06-23 03:29:50,2021-06-27 20:51:59,58229,2021-06-28 13:02:28,0 days 22:00:00,67001475,4 days 17:22:09,408129,4 days 17:22:09,408129,0 days 16:10:29,58229,67001475,256.0,79200,2021-06-23 12:00:00,66679200,377519,25,0.00041410722779,1621,60806,128843900,2003632.42,985367.5,43,8512,4023296,171968.0,155973.59,41,8448,3637248,170816.0,155527.78,41,8448,3637248,170816.0,155527.78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 08:51:59,66679200,2635,31743,100109862,1318837.92,26,3308,11269408,57716.12,6,24,18432,349.65,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10753962,1094000,0.018864,1382135860,0.043061,0.43807621745895353,2.2827078032230705,0.8253623712807392
193,67002552,3,2021-06-23 03:30:03,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1780610,2021-06-23 03:30:03,2021-06-27 20:51:59,38854,2021-06-28 07:39:33,0 days 22:00:00,67001484,4 days 17:21:56,408116,4 days 17:21:56,408116,0 days 10:47:34,38854,67001484,256.0,79200,2021-06-23 12:00:00,66679199,377519,25,0.00041410722779,1620,60678,128811132,2000816.42,983986.03,42,8384,3990528,169152.0,154592.12,40,8320,3604480,168000.0,154146.3,40,8320,3604480,168000.0,154146.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 08:51:59,66679199,2635,31743,100109862,1318837.92,26,3308,11269408,57716.12,6,24,18432,349.65,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10753962,1094000,0.018864,1382135860,0.043061,0.43807621745895353,2.2827078032230705,0.8253623712807392
194,67002553,3,2021-06-23 03:30:09,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1780610,2021-06-23 03:30:09,2021-06-27 20:56:06,39075,2021-06-28 07:47:21,0 days 22:00:00,67001485,4 days 17:25:57,408357,4 days 17:25:57,408357,0 days 10:51:15,39075,67001485,256.0,79200,2021-06-23 12:00:00,66679205,377766,25,0.00041410722779,1626,61446,129007740,2017712.42,994292.16,48,9152,4187136,186048.0,164898.25,46,9088,3801088,184896.0,164452.44,46,9088,3801088,184896.0,164452.44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 08:56:06,66679205,2635,31743,100109862,1318837.92,26,3308,11269408,57716.12,6,24,18432,349.65,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10753962,1094000,0.018864,1382135860,0.043061,0.43807621745895353,2.2827078032230705,0.8253623712807392
1036,67000592,3,2021-06-23 03:03:51,19,2280,64,224000,"billing=64,cpu=64,mem=224000M,node=4",4,FAILED,1776358,2021-06-23 03:03:51,2021-06-24 10:33:25,19852,2021-06-24 16:04:17,0 days 20:00:00,66999524,1 days 07:29:34,113374,1 days 07:29:34,113374,0 days 05:30:52,19852,66999524,3500.0,72000,2021-06-23 12:00:00,66678988,81205,19,0.00041912007155,1409,48696,113306444,1526641.48,661469.47,508,29264,28800896,598643.73,380804.24,25,2048,7310976,106848.0,43521.71,1,64,224000,1280.0,452.94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 22:33:25,66678988,2635,31743,100109862,1318837.92,301,8856,14737256,131032.44,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10752232,59922,0.001033,67535525,0.002104,0.4909695817490495,2.036786060019361,0.7113731047379618
1037,67000608,3,2021-06-23 03:04:19,19,2280,64,224000,"billing=64,cpu=64,mem=224000M,node=4",4,FAILED,1777638,2021-06-23 03:04:19,2021-06-24 11:57:28,29647,2021-06-24 20:11:35,0 days 20:00:00,66999540,1 days 08:53:09,118389,1 days 08:53:09,118389,0 days 08:14:07,29647,66999540,3500.0,72000,2021-06-23 12:00:00,66678990,86248,19,0.00041912007155,1411,48824,113754444,1529201.48,662295.0,510,29392,29248896,601203.73,381629.77,27,2176,7758976,109408.0,44347.24,3,192,672000,3840.0,1278.47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 23:57:28,66678990,2635,31743,100109862,1318837.92,301,8856,14737256,131032.44,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10752232,59922,0.001033,67535525,0.002104,0.4909695817490495,2.036786060019361,0.7113731047379618
