,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
174,67599767,3,2021-06-26 05:32:18,54,426,14,12288,"billing=2,cpu=14,gres/gpu=2,mem=12288M,node=1",1,COMPLETED,1702416,2021-06-27 08:19:50,2021-06-27 08:19:50,62953,2021-06-28 01:49:03,0 days 18:00:00,67598745,1 days 02:47:32,96452,0 days 00:00:00,0,0 days 17:29:13,62953,67598745,877.71,64800,2021-06-26 12:00:00,69395726,73190,54,0.00039878790276,73,1044,6065542,84136.0,62779.22,1,14,12288,252.0,244.7,9,126,110592,16380.0,273.9,1,14,12288,252.0,244.7,183,2,34,2,13200.0,36.0,4644.0,36.0,7016.47,34.96,43.3,34.96,0 days 20:19:50,69395726,139,3156,8503856,81957.6,16,838,572686,12221.54,5,70,61440,5473.07,1,14,12288,157.2,260,53,18,2,10166.8,784.92,1541.28,22.46,11159062,2452,4.2e-05,8937519,0.000276,0.15217391304347827,6.571428571428571,1.8827312474337816
175,67599779,3,2021-06-26 05:32:31,54,426,14,12288,"billing=2,cpu=14,gres/gpu=2,mem=12288M,node=1",1,COMPLETED,1702416,2021-06-28 01:49:06,2021-06-28 02:32:56,62922,2021-06-28 20:01:38,0 days 18:00:00,67598757,1 days 21:00:25,162025,0 days 00:43:50,2630,0 days 17:28:42,62922,67598757,877.71,64800,2021-06-26 12:00:00,69395725,138776,54,0.00039878790276,72,1030,6053254,83884.0,62534.53,0,0,0,0.0,0.0,8,112,98304,16128.0,29.21,0,0,0,0.0,0.0,181,0,32,0,13164.0,0.0,4608.0,0.0,6981.51,0.0,8.34,0.0,1 days 14:32:56,69395725,139,3156,8503856,81957.6,16,838,572686,12221.54,5,70,61440,5473.07,1,14,12288,157.2,260,53,18,2,10166.8,784.92,1541.28,22.46,11159062,2452,4.2e-05,8937519,0.000276,0.15217391304347827,6.571428571428571,1.8827312474337816
176,67599733,3,2021-06-26 05:31:29,54,426,14,12288,"billing=2,cpu=14,gres/gpu=2,mem=12288M,node=1",1,COMPLETED,1702416,2021-06-26 14:50:30,2021-06-26 14:50:57,62930,2021-06-27 08:19:47,0 days 18:00:00,67598711,0 days 09:19:28,33568,0 days 00:00:27,27,0 days 17:28:50,62930,67598711,877.71,64800,2021-06-26 12:00:00,69395727,10257,54,0.00039878790276,74,1058,6077830,84388.0,63024.04,2,28,24576,504.0,489.51,10,140,122880,16632.0,518.72,2,28,24576,504.0,489.51,185,4,36,4,13236.0,72.0,4680.0,72.0,7051.44,69.93,78.28,69.93,0 days 02:50:57,69395727,139,3156,8503856,81957.6,16,838,572686,12221.54,5,70,61440,5473.07,1,14,12288,157.2,260,53,18,2,10166.8,784.92,1541.28,22.46,11159062,2452,4.2e-05,8937519,0.000276,0.15217391304347827,6.571428571428571,1.8827312474337816
250,67600297,3,2021-06-26 05:42:31,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1788762,2021-06-26 05:42:31,2021-06-28 12:50:38,7180,2021-06-28 14:50:18,0 days 20:00:00,67599276,2 days 07:08:07,198487,2 days 07:08:07,198487,0 days 01:59:40,7180,67599276,256.0,72000,2021-06-26 12:00:00,69394268,175838,25,0.00041573983627,2613,30868,156458128,2275809.45,690123.3,32,4672,2688000,90128.0,69689.18,25,3744,1654784,73104.0,56318.0,25,3744,1654784,73104.0,56318.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 00:50:38,69394268,5020,31087,107510772,1205063.81,28,3584,8316096,41480.87,13,1144,591872,7020.54,7,1120,573440,6752.4,0,0,0,0,0.0,0.0,0.0,0.0,11160956,1094000,0.018914,1372099846,0.042358,0.44652722035979037,2.239505128476261,0.8062549166720893
251,67600390,3,2021-06-26 05:44:12,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,CANCELLED,1791845,2021-06-26 05:44:12,2021-06-28 12:57:20,20960,2021-06-28 18:46:40,1 days 00:00:00,67599369,2 days 07:13:08,198788,2 days 07:13:08,198788,0 days 05:49:20,20960,67599369,256.0,86400,2021-06-26 12:00:00,69394267,176240,25,0.00041573983627,2612,30740,156425360,2272737.45,689378.06,31,4544,2655232,87056.0,68943.94,24,3616,1622016,70032.0,55572.76,24,3616,1622016,70032.0,55572.76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 00:57:20,69394267,5020,31087,107510772,1205063.81,28,3584,8316096,41480.87,13,1144,591872,7020.54,7,1120,573440,6752.4,0,0,0,0,0.0,0.0,0.0,0.0,11160956,1094000,0.018914,1372099846,0.042358,0.44652722035979037,2.239505128476261,0.8062549166720893
252,67625590,3,2021-06-26 12:00:00,24,19195,160,160000,"billing=160,cpu=160,mem=160000M,node=5",5,FAILED,1784175,2021-06-26 12:00:02,2021-06-26 14:24:08,15,2021-06-26 14:24:23,0 days 09:00:00,67624568,0 days 02:24:08,8648,0 days 02:24:06,8646,0 days 00:00:15,15,67624568,1000.0,32400,2021-06-26 12:00:00,69394304,8648,24,0.00041541061374,2649,31588,158817728,2319233.45,722954.38,57,2232,3048896,25845.33,5636.8,26,3872,1687552,75664.0,56573.29,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 02:24:08,69394304,5020,31087,107510772,1205063.81,63,2188,4553568,20496.01,13,1144,591872,7020.54,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11160956,1094000,0.018914,1372099846,0.042358,0.44652722035979037,2.239505128476261,0.8062549166720893
716,67615796,3,2021-06-26 09:36:25,26,18410,288,1152000,"billing=288,cpu=288,node=9",9,NODE_FAIL,1807657,2021-06-26 09:36:25,2021-06-26 13:39:29,19434,2021-06-26 19:03:23,2 days 00:00:00,67614774,0 days 04:03:04,14584,0 days 04:03:04,14584,0 days 05:23:54,19434,67614774,4000.0,172800,2021-06-26 12:00:00,69394106,5969,26,0.00042088609198999996,2451,20376,140192512,1870443.25,496265.31,8,256,1528000,10235.73,5883.69,5,624,2027520,44544.0,8399.65,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 01:39:29,69394106,5020,31087,107510772,1205063.81,58,3212,9697656,91511.08,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11160759,334000,0.005774,377117917,0.011642,0.4959628929737158,2.016279875303083,0.7012541676088004
1543,67551649,3,2021-06-26 00:00:13,21,18418,8,32768,"billing=8,cpu=8,mem=32768M,node=1",1,FAILED,1872373,2021-06-26 00:00:13,2021-06-27 21:37:10,4,2021-06-27 21:37:14,5 days 00:00:00,67551651,1 days 21:36:57,164217,1 days 21:36:57,164217,0 days 00:00:04,4,67551651,4096.0,432000,2021-06-26 12:00:00,69393847,121030,21,0.00043002981703,2192,17489,114915160,1481865.05,356812.09,549,4700,21200896,668063.8,52933.29,869,4376,26378240,662592.0,41184.1,501,4008,16416768,577728.0,12915.86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 09:37:10,69393847,5020,31087,107510772,1205063.81,487,2322,9196712,222886.58,191,773,3932160,93131.94,102,626,2564096,82504.62,0,0,0,0,0.0,0.0,0.0,0.0,11160760,406000,0.007019,374241562,0.011553,0.6075478230762572,1.6459609631001568,0.4983243857525972
1544,67551589,3,2021-06-26 00:00:02,21,18418,8,32768,"billing=8,cpu=8,mem=32768M,node=1",1,FAILED,1872373,2021-06-26 00:00:02,2021-06-27 21:37:10,4,2021-06-27 21:37:14,7 days 00:00:00,67551586,1 days 21:37:08,164228,1 days 21:37:08,164228,0 days 00:00:04,4,67551586,4096.0,604800,2021-06-26 12:00:00,69393801,121030,21,0.00043003004986,2146,17121,113407832,1428873.05,356811.8,503,4332,19693568,615071.8,52933.0,823,4008,24870912,609600.0,41183.81,455,3640,14909440,524736.0,12915.57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 09:37:10,69393801,5020,31087,107510772,1205063.81,487,2322,9196712,222886.58,191,773,3932160,93131.94,102,626,2564096,82504.62,0,0,0,0,0.0,0.0,0.0,0.0,11160760,406000,0.007019,374241562,0.011553,0.6075478230762572,1.6459609631001568,0.4983243857525972
1546,67551672,3,2021-06-26 00:00:18,21,18418,8,32768,"billing=8,cpu=8,mem=32768M,node=1",1,FAILED,1872373,2021-06-26 00:00:18,2021-06-27 21:40:36,4,2021-06-27 21:40:40,7 days 00:00:00,67551710,1 days 21:40:18,164418,1 days 21:40:18,164418,0 days 00:00:04,4,67551710,4096.0,604800,2021-06-26 12:00:00,69393848,121236,21,0.00043002981703,2193,17497,114947928,1482825.05,356812.1,550,4708,21233664,669023.8,52933.3,870,4384,26411008,663552.0,41184.11,502,4016,16449536,578688.0,12915.87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 09:40:36,69393848,5020,31087,107510772,1205063.81,487,2322,9196712,222886.58,191,773,3932160,93131.94,102,626,2564096,82504.62,0,0,0,0,0.0,0.0,0.0,0.0,11160760,406000,0.007019,374241562,0.011553,0.6075478230762572,1.6459609631001568,0.4983243857525972
