,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
45,64065979,3,2021-06-06 05:37:03,34,1885,1,16384,"billing=4,cpu=1,mem=16384M,node=1",1,TIMEOUT,1652911,2021-06-08 05:10:23,2021-06-08 12:36:58,604764,2021-06-15 12:36:22,6 days 23:59:00,64064900,2 days 06:59:55,197995,0 days 07:26:35,26795,6 days 23:59:24,604764,64064900,16384.0,604740,2021-06-06 12:00:00,49741779,175018,34,0.00039035826931,184,29015,116329504,968088.07,80498.37,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 00:36:58,49741779,2220,24109,81125780,1103223.6,61,72,3794912,4588.03,22,22,214016,2529.62,11,11,180224,874.2,0,0,0,0,0.0,0.0,0.0,0.0,8470576,71353,0.00123,42814663,0.001338,0.9192825112107623,1.0878048780487806,0.08416179232171066
46,64065978,3,2021-06-06 05:37:02,21,1885,1,3072,"billing=1,cpu=1,mem=3072M,node=1",1,COMPLETED,1652803,2021-06-08 05:10:23,2021-06-08 12:53:10,5584,2021-06-08 14:26:14,6 days 23:59:00,64064899,2 days 07:16:08,198968,0 days 07:42:47,27767,0 days 01:33:04,5584,64064899,3072.0,604740,2021-06-06 12:00:00,49741799,175990,21,0.00039033312360000006,204,29035,116497440,971447.73,82046.93,19,479,974432,71327.8,42837.68,20,20,167936,3359.67,1548.56,12,12,36864,2015.8,353.16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 00:53:10,49741799,2220,24109,81125780,1103223.6,604,4452,14266342,380390.49,22,22,214016,2529.62,11,11,33792,1655.42,0,0,0,0,0.0,0.0,0.0,0.0,8470576,71353,0.00123,42814663,0.001338,0.9192825112107623,1.0878048780487806,0.08416179232171066
912,64075493,3,2021-06-06 10:11:08,20,18898,96,768000,"billing=187,cpu=96,mem=768000M,node=1",36,FAILED,1573486,2021-06-06 10:11:08,2021-06-07 10:45:53,24,2021-06-07 10:46:17,2 days 00:00:00,64074416,1 days 00:34:45,88485,1 days 00:34:45,88485,0 days 00:00:24,24,64074416,8000.0,172800,2021-06-06 12:00:00,49742966,81953,20,0.00036718370401,1371,86336,242954632,2722478.58,717184.08,533,6452,21193524,250796.85,81897.21,7,236,944000,13808.0,9557.03,2,156,624000,5488.0,2836.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 22:45:53,49742966,2220,24109,81125780,1103223.6,392,1195,3782842,34836.68,1,64,256000,404.52,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8472264,305000,0.005259,327510562,0.010236,0.5137749120750292,1.9463776383342841,0.6659700236903353
947,64069938,3,2021-06-06 07:22:40,26,19195,160,81920,"billing=160,cpu=160,mem=81920M,node=5",5,COMPLETED,1575763,2021-06-06 07:22:40,2021-06-13 06:59:22,72765,2021-06-14 03:12:07,1 days 01:00:00,64068859,6 days 23:36:42,603402,6 days 23:36:42,603402,0 days 20:12:45,72765,64068859,512.0,90000,2021-06-06 12:00:00,49742989,586762,26,0.00036698044286,1394,92128,246075784,2849710.58,826493.8,94,3552,4085888,173338.67,52314.21,21,5632,2097152,121088.0,108985.29,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 18:59:22,49742989,2220,24109,81125780,1103223.6,31,2048,8170112,64498.28,2,320,163840,1112.58,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8472334,1094000,0.018863,1177701695,0.036808,0.5124701151923495,1.9513332979907754,0.6685128814895799
948,64073038,3,2021-06-06 08:42:51,25,19195,128,32768,"billing=128,cpu=128,mem=32768M,node=4",4,COMPLETED,1572255,2021-06-06 08:42:51,2021-06-11 09:53:32,27118,2021-06-11 17:25:30,0 days 22:00:00,64071963,5 days 01:10:41,436241,5 days 01:10:41,436241,0 days 07:31:58,27118,64071963,256.0,79200,2021-06-06 12:00:00,49742990,424412,25,0.00036673550503,1395,92288,246157704,2853710.58,829727.8,56,33952,108713984,788928.0,170495.08,22,5792,2179072,125088.0,112219.29,21,5632,2097152,121088.0,108985.29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 21:53:32,49742990,2220,24109,81125780,1103223.6,60,2412,8004716,27247.85,2,320,163840,1112.58,2,320,163840,1112.58,0,0,0,0,0.0,0.0,0.0,0.0,8472334,1094000,0.018863,1177701695,0.036808,0.5124701151923495,1.9513332979907754,0.6685128814895799
949,64073418,3,2021-06-06 08:59:38,25,19195,160,81920,"billing=160,cpu=160,mem=81920M,node=5",5,COMPLETED,1572219,2021-06-06 08:59:38,2021-06-11 10:02:32,58673,2021-06-12 02:20:25,0 days 20:13:00,64072344,5 days 01:02:54,435774,5 days 01:02:54,435774,0 days 16:17:53,58673,64072344,512.0,72780,2021-06-06 12:00:00,49742991,424952,25,0.00036672619180000003,1396,92416,246190472,2856526.58,830691.99,57,34080,108746752,791744.0,171459.28,23,5920,2211840,127904.0,113183.48,22,5760,2129920,123904.0,109949.48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 22:02:32,49742991,2220,24109,81125780,1103223.6,60,2412,8004716,27247.85,2,320,163840,1112.58,2,320,163840,1112.58,0,0,0,0,0.0,0.0,0.0,0.0,8472334,1094000,0.018863,1177701695,0.036808,0.5124701151923495,1.9513332979907754,0.6685128814895799
950,64073491,3,2021-06-06 09:04:05,25,19195,160,81920,"billing=160,cpu=160,mem=81920M,node=5",5,COMPLETED,1572219,2021-06-06 09:04:05,2021-06-11 10:47:37,59582,2021-06-12 03:20:39,0 days 20:31:00,64072415,5 days 01:43:32,438212,5 days 01:43:32,438212,0 days 16:33:02,59582,64072415,512.0,73860,2021-06-06 12:00:00,49742992,427657,25,0.00036672595897,1397,92576,246272392,2859761.25,833299.68,58,34240,108828672,794978.67,174066.97,24,6080,2293760,131138.67,115791.17,23,5920,2211840,127138.67,112557.17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 22:47:37,49742992,2220,24109,81125780,1103223.6,60,2412,8004716,27247.85,2,320,163840,1112.58,2,320,163840,1112.58,0,0,0,0,0.0,0.0,0.0,0.0,8472334,1094000,0.018863,1177701695,0.036808,0.5124701151923495,1.9513332979907754,0.6685128814895799
951,64075268,3,2021-06-06 10:00:42,25,19195,160,81920,"billing=160,cpu=160,mem=81920M,node=5",5,COMPLETED,1572439,2021-06-06 10:00:42,2021-06-11 10:58:10,63671,2021-06-12 04:39:21,0 days 21:51:00,64074191,5 days 00:57:28,435448,5 days 00:57:28,435448,0 days 17:41:11,63671,64074191,512.0,78660,2021-06-06 12:00:00,49742993,428290,25,0.00036672269933999996,1398,92736,246354312,2863043.92,835947.77,59,34400,108910592,798261.33,176715.06,25,6240,2375680,134421.33,118439.26,24,6080,2293760,130421.33,115205.26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 22:58:10,49742993,2220,24109,81125780,1103223.6,60,2412,8004716,27247.85,2,320,163840,1112.58,2,320,163840,1112.58,0,0,0,0,0.0,0.0,0.0,0.0,8472334,1094000,0.018863,1177701695,0.036808,0.5124701151923495,1.9513332979907754,0.6685128814895799
952,64077319,3,2021-06-06 10:49:11,25,19195,160,81920,"billing=160,cpu=160,mem=81920M,node=5",5,COMPLETED,1573980,2021-06-06 10:49:11,2021-06-11 11:19:10,65602,2021-06-12 05:32:32,0 days 22:38:00,64076240,5 days 00:29:59,433799,5 days 00:29:59,433799,0 days 18:13:22,65602,64076240,512.0,81480,2021-06-06 12:00:00,49742994,429550,25,0.00036671990537,1399,92896,246436232,2866539.92,838777.59,60,34560,108992512,801757.33,179544.88,26,6400,2457600,137917.33,121269.08,25,6240,2375680,133917.33,118035.08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 23:19:10,49742994,2220,24109,81125780,1103223.6,60,2412,8004716,27247.85,2,320,163840,1112.58,2,320,163840,1112.58,0,0,0,0,0.0,0.0,0.0,0.0,8472334,1094000,0.018863,1177701695,0.036808,0.5124701151923495,1.9513332979907754,0.6685128814895799
1371,64047310,3,2021-06-06 01:47:16,24,3198,192,768000,"billing=192,cpu=192,node=6",6,TIMEOUT,1549440,2021-06-06 01:47:16,2021-06-07 08:54:18,43153,2021-06-07 20:53:31,0 days 11:59:00,64046231,1 days 07:07:02,112022,1 days 07:07:02,112022,0 days 11:59:13,43153,64046231,4000.0,43140,2021-06-06 12:00:00,49742236,75258,24,0.00037676049405,641,51031,192626076,1904616.2,445315.54,26,5152,20761480,28220.8,19639.9,3,192,1541000,956.8,648.23,3,192,1541000,956.8,648.23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 20:54:18,49742236,2220,24109,81125780,1103223.6,5,204,595296,1624.23,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8470706,71353,0.00123,68031588,0.002126,0.5785512699905927,1.7284552845528454,0.54722811053543
