,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
247,63106900,3,2021-05-31 03:13:50,20,3064,16,30720,"billing=16,cpu=16,mem=30720M,node=1",1,COMPLETED,1557732,2021-05-31 03:13:50,2021-06-02 10:19:55,106417,2021-06-03 15:53:32,3 days 00:00:00,63105945,2 days 07:06:05,198365,2 days 07:06:05,198365,1 days 05:33:37,106417,63105945,1920.0,259200,2021-05-31 12:00:00,45409587,166795,20,0.00037521380009,1258,45398,192179296,1694647.75,743938.93,2,24,34816,1728.0,222.91,13,208,399360,26880.0,7291.15,1,16,30720,1152.0,222.25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 22:19:55,45409587,3787,31640,123019206,1364764.39,677,4157,15514208,126231.61,1,16,30720,1890.1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7701391,73476,0.001267,73735908,0.002318,0.5465918895599654,1.8295185477505922,0.6040528435785582
248,63106793,3,2021-05-31 03:13:03,20,3064,16,30720,"billing=16,cpu=16,mem=30720M,node=1",1,COMPLETED,1557732,2021-05-31 03:13:03,2021-06-01 21:09:29,50007,2021-06-02 11:02:56,3 days 00:00:00,63105838,1 days 17:56:26,150986,1 days 17:56:26,150986,0 days 13:53:27,50007,63105838,1920.0,259200,2021-05-31 12:00:00,45409586,119369,20,0.00037521380009,1257,45382,192148576,1693495.75,743716.68,1,8,4096,576.0,0.66,12,192,368640,25728.0,7068.9,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 09:09:29,45409586,3787,31640,123019206,1364764.39,677,4157,15514208,126231.61,1,16,30720,1890.1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7701391,73476,0.001267,73735908,0.002318,0.5465918895599654,1.8295185477505922,0.6040528435785582
267,63099791,3,2021-05-31 02:04:38,26,3396,32,8192,"billing=32,cpu=32,mem=8192M,node=1",1,COMPLETED,1536753,2021-05-31 02:04:38,2021-06-06 17:32:00,9394,2021-06-06 20:08:34,1 days 08:00:00,63098793,6 days 15:27:22,574042,6 days 15:27:22,574042,0 days 02:36:34,9394,63098793,256.0,115200,2021-05-31 12:00:00,45409985,538320,26,0.00037191598685000005,1656,63597,233213376,2972734.42,1041441.1,402,13824,47547408,668373.33,400881.76,16,512,1900544,76544.0,62536.31,5,160,327680,5120.0,2674.65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 05:32:00,45409985,3787,31640,123019206,1364764.39,154,6400,24609512,234633.93,7,224,368640,5719.73,1,32,65536,820.2,0,0,0,0,0.0,0.0,0.0,0.0,7701427,73476,0.001267,80344241,0.002525,0.5017821782178218,1.9928966061562747,0.6895891613883212
268,63099814,3,2021-05-31 02:05:46,26,3396,32,8192,"billing=32,cpu=32,mem=8192M,node=1",1,COMPLETED,1536753,2021-05-31 02:05:46,2021-06-08 13:39:33,12452,2021-06-08 17:07:05,1 days 08:00:00,63098816,8 days 11:33:47,732827,8 days 11:33:47,732827,0 days 03:27:32,12452,63098816,256.0,115200,2021-05-31 12:00:00,45409986,697173,26,0.00037191598685000005,1657,63629,233221568,2973758.42,1041524.6,403,13856,47555600,669397.33,400965.26,17,544,1908736,77568.0,62619.81,6,192,335872,6144.0,2758.15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8 days 01:39:33,45409986,3787,31640,123019206,1364764.39,154,6400,24609512,234633.93,7,224,368640,5719.73,1,32,65536,820.2,0,0,0,0,0.0,0.0,0.0,0.0,7701427,73476,0.001267,80344241,0.002525,0.5017821782178218,1.9928966061562747,0.6895891613883212
269,63106474,3,2021-05-31 03:08:57,25,3396,32,24576,"billing=32,cpu=32,mem=24576M,node=1",1,NODE_FAIL,1539784,2021-05-31 03:08:57,2021-06-01 03:54:35,24334,2021-06-01 10:40:09,1 days 00:00:00,63105518,1 days 00:45:38,89138,1 days 00:45:38,89138,0 days 06:45:34,24334,63105518,768.0,86400,2021-05-31 12:00:00,45409987,57275,25,0.00037166895354,1658,63661,233229760,2974782.42,1041635.29,22,27328,102461440,641724.8,51215.96,18,576,1916928,78592.0,62730.5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 15:54:35,45409987,3787,31640,123019206,1364764.39,31,3104,6350598,23847.0,7,224,368640,5719.73,4,128,106496,2440.28,0,0,0,0,0.0,0.0,0.0,0.0,7701427,73476,0.001267,80344241,0.002525,0.5017821782178218,1.9928966061562747,0.6895891613883212
508,63167294,3,2021-05-31 11:54:47,24,14670,160,240000,"billing=160,cpu=160,mem=240000M,node=5",5,TIMEOUT,1651789,2021-05-31 11:54:47,2021-05-31 12:00:55,17943,2021-05-31 16:59:58,0 days 04:59:00,63166293,0 days 00:06:08,368,0 days 00:06:08,368,0 days 04:59:03,17943,63166293,1500.0,17940,2021-05-31 12:00:00,45408545,55,24,0.00038458732897000004,216,30370,119859584,958833.6,260338.39,23,896,2988800,5824.0,2319.16,1,192,1228800,2304.0,2305.01,1,192,1228800,2304.0,2305.01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:55,45408545,3787,31640,123019206,1364764.39,19,928,3337216,5352.68,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7702473,73476,0.001267,55957957,0.001759,0.7202956225127913,1.388318863456985,0.32809356441641907
1601,63089334,3,2021-05-31 00:04:05,54,19104,8,128000,"billing=4,cpu=8,gres/gpu=4,mem=128000M,node=1",1,TIMEOUT,1559041,2021-06-01 00:07:59,2021-06-01 00:10:43,86407,2021-06-02 00:10:50,1 days 00:00:00,63276059,1 days 00:06:38,86798,0 days 00:02:44,164,1 days 00:00:07,86407,63276059,16000.0,86400,2021-05-31 12:00:00,45413407,43843,54,0.00037842756146,200,3227,13776414,233982.0,138796.17,49,1568,6248382,37632.0,3737.18,3,24,192000,576.0,423.48,0,0,0,0.0,0.0,328,98,6,0,21006.0,2352.0,144.0,0.0,9576.75,233.57,105.87,0.0,0 days 12:10:43,45413407,233,2445,9477836,115798.25,14,478,1162528,6578.73,16,128,1152000,1802.93,2,16,256000,261.95,355,36,36,8,20527.98,524.23,516.22,130.98,7703008,15000,0.000259,13470940,0.000423,0.6122931442080378,1.633204633204633,0.49054411734674014
1602,63089335,3,2021-05-31 00:04:05,54,19104,8,128000,"billing=4,cpu=8,gres/gpu=4,mem=128000M,node=1",1,COMPLETED,1590684,2021-06-02 00:10:53,2021-06-02 00:12:19,57933,2021-06-02 16:17:52,1 days 00:00:00,63276060,2 days 00:08:14,173294,0 days 00:01:26,86,0 days 16:05:33,57933,63276060,16000.0,86400,2021-05-31 12:00:00,45413408,130339,54,0.00037842756146,201,3235,13904414,234174.0,138988.19,50,1576,6376382,37824.0,3929.2,4,32,320000,768.0,615.5,1,8,128000,192.0,192.02,332,102,10,4,21102.0,2448.0,240.0,96.0,9672.76,329.58,201.88,96.01,1 days 12:12:19,45413408,233,2445,9477836,115798.25,14,478,1162528,6578.73,16,128,1152000,1802.93,2,16,256000,261.95,355,36,36,8,20527.98,524.23,516.22,130.98,7703008,15000,0.000259,13470940,0.000423,0.6122931442080378,1.633204633204633,0.49054411734674014
1603,63089340,3,2021-05-31 00:04:32,54,19104,8,128000,"billing=4,cpu=8,gres/gpu=4,mem=128000M,node=1",1,NODE_FAIL,1568992,2021-06-01 08:38:06,2021-06-01 08:39:28,7272,2021-06-01 10:40:40,1 days 00:00:00,63276065,1 days 08:34:56,117296,0 days 00:01:22,82,0 days 02:01:12,7272,63276065,16000.0,86400,2021-05-31 12:00:00,45413409,74368,54,0.00037842756146,202,3243,14032414,234366.0,139116.93,51,1584,6504382,38016.0,4057.94,5,40,448000,960.0,744.24,2,16,256000,384.0,320.76,336,106,14,8,21198.0,2544.0,336.0,192.0,9737.13,393.95,266.25,160.38,0 days 20:39:28,45413409,233,2445,9477836,115798.25,14,478,1162528,6578.73,16,128,1152000,1802.93,2,16,256000,261.95,355,36,36,8,20527.98,524.23,516.22,130.98,7703008,15000,0.000259,13470940,0.000423,0.6122931442080378,1.633204633204633,0.49054411734674014
1604,63089341,3,2021-05-31 00:04:32,54,19104,8,128000,"billing=4,cpu=8,gres/gpu=4,mem=128000M,node=1",1,TIMEOUT,1590684,2021-06-01 10:40:43,2021-06-01 12:51:52,86419,2021-06-02 12:52:11,1 days 00:00:00,63276066,1 days 12:47:20,132440,0 days 02:11:09,7869,1 days 00:00:19,86419,63276066,16000.0,86400,2021-05-31 12:00:00,45413410,89512,54,0.00037842756146,203,3251,14160414,234558.0,139133.09,52,1592,6632382,38208.0,4074.1,6,48,576000,1152.0,760.4,3,24,384000,576.0,336.92,340,110,18,12,21294.0,2640.0,432.0,288.0,9745.21,402.03,274.33,168.46,1 days 00:51:52,45413410,233,2445,9477836,115798.25,14,478,1162528,6578.73,16,128,1152000,1802.93,2,16,256000,261.95,355,36,36,8,20527.98,524.23,516.22,130.98,7703008,15000,0.000259,13470940,0.000423,0.6122931442080378,1.633204633204633,0.49054411734674014
