,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
846,60316805,3,2021-05-15 03:24:33,47,12650,1,8192,"billing=1,cpu=1,gres/gpu=1,mem=8192M,node=1",1,COMPLETED,1100305,2021-05-15 03:24:33,2021-05-15 16:16:11,6692,2021-05-15 18:07:43,0 days 08:00:00,60315718,0 days 12:51:38,46298,0 days 12:51:38,46298,0 days 01:51:32,6692,60315718,8192.0,28800,2021-05-15 12:00:00,32796804,15371,47,0.00026122061542,1064,7047,46391926,324990.48,200755.68,35,265,965216,2459.67,1274.7,2,5,32768,872.0,0.27,1,1,8192,8.0,0.02,1232,37,5,1,48624.9,390.08,872.0,8.0,22107.22,174.81,0.27,0.02,0 days 04:16:11,32796804,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5572974,36,1e-06,7349661,0.000232,0.004310344827586207,232.0,5.44673737166631
847,60316885,3,2021-05-15 03:27:20,47,12650,1,8192,"billing=1,cpu=1,gres/gpu=1,mem=8192M,node=1",1,FAILED,1100305,2021-05-15 03:27:20,2021-05-15 16:16:11,83,2021-05-15 16:17:34,0 days 08:00:00,60315798,0 days 12:48:51,46131,0 days 12:48:51,46131,0 days 00:01:23,83,60315798,8192.0,28800,2021-05-15 12:00:00,32796803,15371,47,0.00026122061542,1063,7046,46383734,324982.48,200755.66,34,264,957024,2451.67,1274.68,1,4,24576,864.0,0.25,0,0,0,0.0,0.0,1231,36,4,0,48616.9,382.08,864.0,0.0,22107.2,174.79,0.25,0.0,0 days 04:16:11,32796803,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5572974,36,1e-06,7349661,0.000232,0.004310344827586207,232.0,5.44673737166631
991,60291937,3,2021-05-15 00:37:57,20,18301,1,1024,"billing=1,cpu=1,mem=1024M,node=1",1,FAILED,1524491,2021-05-15 00:37:57,2021-05-15 16:14:00,95,2021-05-15 16:15:35,1 days 00:00:00,60290944,0 days 15:36:03,56163,0 days 15:36:03,56163,0 days 00:01:35,95,60290944,1024.0,86400,2021-05-15 12:00:00,32790630,15240,20,0.00035863742241,4303,43307,155098678,2294427.22,829540.07,1840,5299,14623434,302174.95,69189.39,71,260,1099988,8556.05,1206.07,71,260,1099988,8556.05,1206.07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:14:00,32790630,39,104,323072,12682.06,2,24,67584,189.1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
992,60291926,3,2021-05-15 00:37:53,20,18301,1,1024,"billing=1,cpu=1,mem=1024M,node=1",1,FAILED,1524491,2021-05-15 00:37:53,2021-05-15 16:14:00,101,2021-05-15 16:15:41,1 days 00:00:00,60290933,0 days 15:36:07,56167,0 days 15:36:07,56167,0 days 00:01:41,101,60290933,1024.0,86400,2021-05-15 12:00:00,32790631,15240,20,0.00035863742241,4304,43308,155099702,2294451.22,829540.1,1841,5300,14624458,302198.95,69189.42,72,261,1101012,8580.05,1206.09,72,261,1101012,8580.05,1206.09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:14:00,32790631,39,104,323072,12682.06,2,24,67584,189.1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
993,60337414,3,2021-05-15 05:38:00,18,18301,1,3996,"billing=1,cpu=1,mem=3996M,node=1",1,FAILED,1531331,2021-05-15 05:38:00,2021-05-15 16:14:00,92,2021-05-15 16:15:32,0 days 11:25:00,60336327,0 days 10:36:00,38160,0 days 10:36:00,38160,0 days 00:01:32,92,60336327,3996.0,41100,2021-05-15 12:00:00,32790721,15240,18,0.00035854824827,4394,43902,157465362,2303677.93,832469.29,149,462,1977940,4401.55,648.11,162,855,3466672,17806.77,4135.28,7,7,27972,67.78,0.07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:14:00,32790721,39,104,323072,12682.06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
994,60337415,3,2021-05-15 05:38:00,18,18301,1,3996,"billing=1,cpu=1,mem=3996M,node=1",1,FAILED,1531331,2021-05-15 05:38:00,2021-05-15 16:14:00,93,2021-05-15 16:15:33,0 days 09:42:00,60336328,0 days 10:36:00,38160,0 days 10:36:00,38160,0 days 00:01:33,93,60336328,3996.0,34920,2021-05-15 12:00:00,32790720,15240,18,0.00035854824827,4393,43901,157461366,2303668.23,832469.26,148,461,1973944,4391.85,648.08,161,854,3462676,17797.07,4135.26,6,6,23976,58.08,0.04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:14:00,32790720,39,104,323072,12682.06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
995,60337417,3,2021-05-15 05:38:00,18,18301,1,3996,"billing=1,cpu=1,mem=3996M,node=1",1,FAILED,1531331,2021-05-15 05:38:00,2021-05-15 16:17:19,15,2021-05-15 16:17:34,0 days 09:36:00,60336330,0 days 10:39:19,38359,0 days 10:39:19,38359,0 days 00:00:15,15,60336330,3996.0,34560,2021-05-15 12:00:00,32790723,15439,18,0.00035854824827,4396,43904,157473354,2303699.12,832469.32,151,464,1985932,4422.73,648.14,164,857,3474664,17827.95,4135.31,9,9,35964,88.97,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:17:19,32790723,39,104,323072,12682.06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
996,60337416,3,2021-05-15 05:38:00,18,18301,1,3996,"billing=1,cpu=1,mem=3996M,node=1",1,FAILED,1531331,2021-05-15 05:38:00,2021-05-15 16:14:00,87,2021-05-15 16:15:27,0 days 09:36:00,60336329,0 days 10:36:00,38160,0 days 10:36:00,38160,0 days 00:01:27,87,60336329,3996.0,34560,2021-05-15 12:00:00,32790719,15240,18,0.00035854824827,4392,43900,157457370,2303658.63,832469.24,147,460,1969948,4382.25,648.06,160,853,3458680,17787.47,4135.23,5,5,19980,48.48,0.02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:14:00,32790719,39,104,323072,12682.06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
997,60337418,3,2021-05-15 05:38:00,18,18301,1,3996,"billing=1,cpu=1,mem=3996M,node=1",1,FAILED,1531331,2021-05-15 05:38:00,2021-05-15 16:17:19,11,2021-05-15 16:17:30,0 days 09:34:00,60336331,0 days 10:39:19,38359,0 days 10:39:19,38359,0 days 00:00:11,11,60336331,3996.0,34440,2021-05-15 12:00:00,32790714,15439,18,0.00035854824827,4387,43895,157437390,2303610.15,832469.22,142,455,1949968,4333.77,648.04,155,848,3438700,17738.98,4135.22,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:17:19,32790714,39,104,323072,12682.06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
998,60337420,3,2021-05-15 05:38:00,18,18301,1,3996,"billing=1,cpu=1,mem=3996M,node=1",1,FAILED,1531331,2021-05-15 05:38:00,2021-05-15 16:17:19,12,2021-05-15 16:17:31,0 days 09:46:00,60336333,0 days 10:39:19,38359,0 days 10:39:19,38359,0 days 00:00:12,12,60336333,3996.0,35160,2021-05-15 12:00:00,32790715,15439,18,0.00035854824827,4388,43896,157441386,2303619.72,832469.23,143,456,1953964,4343.33,648.04,156,849,3442696,17748.55,4135.22,1,1,3996,9.57,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 04:17:19,32790715,39,104,323072,12682.06,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5573501,1325000,0.02286,1274648845,0.040154,0.5693081635702545,1.7565179352580929,0.5633334034647222
