,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
593,62258116,3,2021-05-25 05:01:57,54,426,14,12288,"billing=2,cpu=14,gres/gpu=2,mem=12288M,node=1",1,COMPLETED,1202829,2021-05-25 05:01:57,2021-05-25 12:30:29,6,2021-05-25 12:30:35,0 days 23:00:00,62257037,0 days 07:28:32,26912,0 days 07:28:32,26912,0 days 00:00:06,6,62257037,877.71,82800,2021-05-25 12:00:00,40551043,1829,54,0.00027979724116,479,2391,16556590,112510.4,71905.32,0,0,0,0.0,0.0,1,14,12288,336.0,0.02,0,0,0,0.0,0.0,520,0,4,0,14679.68,0.0,96.0,0.0,6759.69,0.0,0.01,0.0,0 days 00:30:29,40551043,144,1976,8917560,80558.7,11,408,595106,2292.92,0,0,0,0.0,0,0,0,0.0,245,35,0,0,13079.18,318.44,0.0,0.0,6895877,76,1e-06,1840611,5.9e-05,0.01694915254237288,59.0,4.07753744390572
849,62237310,3,2021-05-25 01:47:40,20,11843,96,960000,"billing=234,cpu=96,mem=960000M,node=1",52,FAILED,1501016,2021-05-25 01:47:40,2021-05-28 09:50:51,28,2021-05-28 09:51:19,1 days 16:00:00,62236230,3 days 08:03:11,288191,3 days 08:03:11,288191,0 days 00:00:28,28,62236230,10000.0,144000,2021-05-25 12:00:00,40545412,251451,20,0.00034692161725,4422,122929,396257643,4923246.23,1874088.43,629,3985,13664400,244959.45,106110.98,66,2112,8448000,12672.0,8979.3,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 21:50:51,40545412,1939,18984,69334503,771752.1,942,3788,11107648,98286.24,2,192,1920000,256.75,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6896933,75268,0.001299,113710585,0.003616,0.35923672566371684,2.7836797536566587,1.0237737048414675
850,62237384,3,2021-05-25 01:48:23,20,11843,96,960000,"billing=234,cpu=96,mem=960000M,node=1",47,FAILED,1501016,2021-05-25 01:48:23,2021-05-28 09:55:20,39,2021-05-28 09:55:59,1 days 16:00:00,62236304,3 days 08:06:57,288417,3 days 08:06:57,288417,0 days 00:00:39,39,62236304,10000.0,144000,2021-05-25 12:00:00,40545413,251720,20,0.00034692138442000004,4423,123025,397217643,4927086.23,1874089.17,630,4081,14624400,248799.45,106111.73,67,2208,9408000,16512.0,8980.04,1,96,960000,3840.0,0.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 21:55:20,40545413,1939,18984,69334503,771752.1,942,3788,11107648,98286.24,2,192,1920000,256.75,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6896933,75268,0.001299,113710585,0.003616,0.35923672566371684,2.7836797536566587,1.0237737048414675
884,62280357,3,2021-05-25 11:10:16,33,19195,1,20480,"billing=5,cpu=1,mem=20480M,node=1",1,TIMEOUT,1568802,2021-05-25 11:10:17,2021-05-27 06:13:00,183025,2021-05-29 09:03:25,2 days 02:50:00,62279283,1 days 19:02:44,154964,1 days 19:02:43,154963,2 days 02:50:25,183025,62279283,20480.0,183000,2021-05-25 12:00:00,40543501,151980,33,0.00036543910400000003,2511,69241,248706460,2241636.17,920934.46,11,85,1769472,4674.17,1930.49,4,165,737280,4668.83,3905.53,3,5,655360,194.17,194.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 18:13:00,40543501,1939,18984,69334503,771752.1,8,70,995328,2831.05,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6897751,1094000,0.018887,912298048,0.029008,0.6510962493105351,1.5358712341822416,0.4290977992987861
885,62280355,3,2021-05-25 11:10:16,33,19195,1,20480,"billing=5,cpu=1,mem=20480M,node=1",1,TIMEOUT,1601597,2021-05-25 11:10:17,2021-05-26 09:40:18,183028,2021-05-28 12:30:46,2 days 02:50:00,62279281,0 days 22:30:02,81002,0 days 22:30:01,81001,2 days 02:50:28,183028,62279281,20480.0,183000,2021-05-25 12:00:00,40543500,78018,33,0.00036543910400000003,2510,69240,248685980,2241585.33,920883.62,10,84,1748992,4623.33,1879.65,3,164,716800,4618.0,3854.69,2,4,634880,143.33,143.35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 21:40:18,40543500,1939,18984,69334503,771752.1,8,70,995328,2831.05,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6897751,1094000,0.018887,912298048,0.029008,0.6510962493105351,1.5358712341822416,0.4290977992987861
886,62280356,3,2021-05-25 11:10:16,33,19195,1,20480,"billing=5,cpu=1,mem=20480M,node=1",1,TIMEOUT,1601597,2021-05-25 11:10:17,2021-05-26 09:40:18,183028,2021-05-28 12:30:46,2 days 02:50:00,62279282,0 days 22:30:02,81002,0 days 22:30:01,81001,2 days 02:50:28,183028,62279282,20480.0,183000,2021-05-25 12:00:00,40543499,78018,33,0.00036543910400000003,2509,69239,248665500,2241534.5,920832.77,9,83,1728512,4572.5,1828.81,2,163,696320,4567.17,3803.85,1,3,614400,92.5,92.51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 21:40:18,40543499,1939,18984,69334503,771752.1,8,70,995328,2831.05,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6897751,1094000,0.018887,912298048,0.029008,0.6510962493105351,1.5358712341822416,0.4290977992987861
1287,62239216,3,2021-05-25 02:11:41,26,945,32,191840,"billing=32,cpu=32,node=1",1,COMPLETED,1572272,2021-05-25 02:11:41,2021-05-25 12:32:32,180425,2021-05-27 14:39:37,2 days 23:00:00,62238136,0 days 10:20:51,37251,0 days 10:20:51,37251,2 days 02:07:05,180425,62238136,5995.0,255600,2021-05-25 12:00:00,40543521,1952,26,0.00036315852785,2531,69905,251069532,2285626.73,943194.06,753,25920,87604076,1278890.13,728498.4,2,64,383680,10656.0,1.42,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:32:32,40543521,1939,18984,69334503,771752.1,111,5184,16780212,140552.46,4,128,767360,3502.02,2,64,383680,3074.64,0,0,0,0,0.0,0.0,0.0,0.0,6895921,75268,0.001299,68184437,0.002168,0.599169741697417,1.6689761354888373,0.5122103458889371
1875,62258541,3,2021-05-25 05:11:26,25,18965,256,1024000,"billing=256,cpu=256,mem=1024000M,node=8",8,COMPLETED,1601809,2021-05-25 05:11:26,2021-05-26 10:40:07,77896,2021-05-27 08:18:23,0 days 23:40:00,62257461,1 days 05:28:41,106121,1 days 05:28:41,106121,0 days 21:38:16,77896,62257461,4000.0,85200,2021-05-25 12:00:00,40543377,81607,25,0.00037317094401999995,2387,61716,232856476,1862002.0,777997.8,1,24576,98304000,589824.0,9161.39,2,448,1792000,32256.0,25866.45,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 22:40:07,40543377,1939,18984,69334503,771752.1,11,1856,6685484,693.36,5,5,10480,86.57,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6897696,568000,0.009806,434913072,0.013829,0.7090895943307542,1.4102590250866816,0.3437733932534797
1892,62232996,3,2021-05-25 00:48:38,25,18898,64,256000,"billing=64,cpu=64,node=2",2,FAILED,1552515,2021-05-25 00:48:38,2021-05-26 10:40:14,14717,2021-05-26 14:45:31,1 days 00:00:00,62231934,1 days 09:51:36,121896,1 days 09:51:36,121896,0 days 04:05:17,14717,62231934,4000.0,86400,2021-05-25 12:00:00,40543680,81614,25,0.00035942462281,2690,75319,278172060,2591855.5,1112578.78,7,25216,100318768,604842.67,15519.56,8,376,1504000,15328.0,9174.47,3,192,768000,4608.0,787.63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 22:40:14,40543680,1939,18984,69334503,771752.1,11,1856,6685484,693.36,13,368,2624000,20473.2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6897681,305000,0.005265,309213983,0.009832,0.5354963384865744,1.8674264007597343,0.624561226677795
1893,62232988,3,2021-05-25 00:48:36,25,18898,64,256000,"billing=64,cpu=64,node=2",2,FAILED,1551058,2021-05-25 00:48:36,2021-05-26 10:40:14,14823,2021-05-26 14:47:17,1 days 00:00:00,62231926,1 days 09:51:38,121898,1 days 09:51:38,121898,0 days 04:07:03,14823,62231926,4000.0,86400,2021-05-25 12:00:00,40543677,81614,25,0.00035942462281,2687,75127,277404060,2587247.5,1111791.15,4,25024,99550768,600234.67,14731.93,5,184,736000,10720.0,8386.84,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 22:40:14,40543677,1939,18984,69334503,771752.1,11,1856,6685484,693.36,13,368,2624000,20473.2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6897681,305000,0.005265,309213983,0.009832,0.5354963384865744,1.8674264007597343,0.624561226677795
