,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
195,57992564,3,2021-05-01 04:22:19,55,18437,20,193024,"billing=4,cpu=20,gres/gpu=4,mem=193024M,node=1",1,CANCELLED,1424171,2021-05-01 04:22:19,2021-05-10 23:54:15,9527,2021-05-11 02:33:02,3 days 00:00:00,57991528,9 days 19:31:56,847916,9 days 19:31:56,847916,0 days 02:38:47,9527,57991528,9651.2,259200,2021-05-01 12:00:00,23149044,820455,55,0.00033201836057,191,852,7973732,31379.53,11410.91,1,28,386660,2015.53,931.47,183,788,7941732,22163.53,10130.23,1,28,386660,2015.53,931.47,212,8,196,8,7772.87,575.87,5468.87,575.87,2810.39,266.14,2490.22,266.14,9 days 11:54:15,23149044,282,2334,10664148,66026.26,33,715,2065864,15494.43,69,292,2699776,6330.37,1,20,193024,1288.68,369,72,72,4,13176.85,2388.66,1518.16,257.74,3801558,5900,0.000522,44338994,0.001351,0.38638045891931905,2.5881226053639845,0.9509327500775601
196,57992854,3,2021-05-01 04:25:03,49,18437,20,91136,"billing=4,cpu=12,gres/gpu=4,mem=91136M,node=1",1,TIMEOUT,1424583,2021-05-01 04:25:03,2021-05-02 01:22:58,259218,2021-05-05 01:23:16,3 days 00:00:00,57991815,0 days 20:57:55,75475,0 days 20:57:55,75475,3 days 00:00:18,259218,57991815,4556.8,259200,2021-05-01 12:00:00,23148862,48178,49,0.00033210427508,9,92,418660,11231.53,2212.16,0,0,0,0.0,0.0,1,28,386660,2015.53,931.47,0,0,0,0.0,0.0,24,0,8,0,2879.87,0.0,575.87,0.0,586.31,0.0,266.14,0.0,0 days 13:22:58,23148862,282,2334,10664148,66026.26,80,382,2451608,18949.55,69,292,2699776,6330.37,0,0,0,0.0,369,86,72,0,13176.85,4260.1,1518.16,0.0,3801558,5900,0.000522,44338994,0.001351,0.38638045891931905,2.5881226053639845,0.9509327500775601
197,57992832,3,2021-05-01 04:24:42,49,18437,20,91136,"billing=4,cpu=12,gres/gpu=4,mem=91136M,node=1",1,CANCELLED,1424468,2021-05-01 04:24:42,2021-05-05 02:55:43,12941,2021-05-05 06:31:24,3 days 00:00:00,57991793,3 days 22:31:01,340261,3 days 22:31:01,340261,0 days 03:35:41,12941,57991793,4556.8,259200,2021-05-01 12:00:00,23148863,312943,49,0.00033207749956,10,112,509796,12671.53,3652.26,1,20,91136,1440.0,1440.1,2,48,477796,3455.53,2371.57,1,20,91136,1440.0,1440.1,28,4,12,4,3167.87,288.0,863.87,288.0,874.33,288.02,554.16,288.02,3 days 14:55:43,23148863,282,2334,10664148,66026.26,80,382,2451608,18949.55,69,292,2699776,6330.37,0,0,0,0.0,369,86,72,0,13176.85,4260.1,1518.16,0.0,3801558,5900,0.000522,44338994,0.001351,0.38638045891931905,2.5881226053639845,0.9509327500775601
205,57989151,3,2021-05-01 03:20:03,20,18410,64,131072,"billing=64,cpu=64,mem=131072M,node=6",6,FAILED,1451611,2021-05-01 03:20:03,2021-05-01 12:08:14,56,2021-05-01 12:09:10,1 days 08:00:00,57988112,0 days 08:48:11,31691,0 days 08:48:11,31691,0 days 00:00:56,56,57988112,2048.0,115200,2021-05-01 12:00:00,23145897,494,20,0.00033768848524000003,1706,41277,197786636,1312679.93,597185.26,55,94,241664,5804.67,5745.57,10,2464,9856000,183552.0,17427.62,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:08:14,23145897,2447,31458,108413002,1209932.29,790,4813,17254368,133696.7,2,192,393216,8183.08,1,64,131072,2048.21,0,0,0,0,0.0,0.0,0.0,0.0,3801551,58116,0.005145,424607111,0.012936,0.39772727272727276,2.5142857142857142,0.9219887529887928
207,58001132,3,2021-05-01 08:11:59,26,9878,32,96000,"billing=32,cpu=32,mem=96000M,node=1",1,FAILED,1379280,2021-05-01 08:11:59,2021-05-07 16:06:17,224874,2021-05-10 06:34:11,3 days 00:00:00,58000093,6 days 07:54:18,546858,6 days 07:54:18,546858,2 days 14:27:54,224874,58000093,3000.0,259200,2021-05-01 12:00:00,23147162,533177,26,0.00032420246869,2971,69345,278118816,1844925.28,903664.41,47,2976,11627616,194303.47,112459.09,6,192,576000,14592.0,13982.37,5,160,480000,11520.0,10910.17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 04:06:17,23147162,2447,31458,108413002,1209932.29,147,5182,19635040,257794.99,1,32,96000,765.72,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3800755,12344,0.001093,115765251,0.003527,0.30989509498157075,3.2268984446477584,1.1715214420595135
208,58001037,3,2021-05-01 08:06:57,26,9878,32,96000,"billing=32,cpu=32,mem=96000M,node=1",1,TIMEOUT,1379281,2021-05-01 08:06:57,2021-05-04 11:29:16,259214,2021-05-07 11:29:30,3 days 00:00:00,57999998,3 days 03:22:19,271339,3 days 03:22:19,271339,3 days 00:00:14,259214,57999998,3000.0,259200,2021-05-01 12:00:00,23147158,257356,26,0.00032420270151999997,2967,69217,277734816,1835709.28,895058.41,43,2848,11243616,185087.47,103853.09,2,64,192000,5376.0,5376.37,1,32,96000,2304.0,2304.17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 23:29:16,23147158,2447,31458,108413002,1209932.29,147,5182,19635040,257794.99,1,32,96000,765.72,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3800755,12344,0.001093,115765251,0.003527,0.30989509498157075,3.2268984446477584,1.1715214420595135
209,58001092,3,2021-05-01 08:09:17,26,9878,32,96000,"billing=32,cpu=32,mem=96000M,node=1",1,TIMEOUT,1379281,2021-05-01 08:09:17,2021-05-04 11:47:10,259219,2021-05-07 11:47:29,3 days 00:00:00,58000053,3 days 03:37:53,272273,3 days 03:37:53,272273,3 days 00:00:19,259219,58000053,3000.0,259200,2021-05-01 12:00:00,23147157,258430,26,0.00032420270151999997,2966,69185,277638816,1833405.28,892754.24,42,2816,11147616,182783.47,101548.92,1,32,96000,3072.0,3072.2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 23:47:10,23147157,2447,31458,108413002,1209932.29,147,5182,19635040,257794.99,1,32,96000,765.72,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3800755,12344,0.001093,115765251,0.003527,0.30989509498157075,3.2268984446477584,1.1715214420595135
210,58001113,3,2021-05-01 08:10:38,26,9878,32,96000,"billing=32,cpu=32,mem=96000M,node=1",1,FAILED,1379280,2021-05-01 08:10:38,2021-05-07 16:01:53,225139,2021-05-10 06:34:12,3 days 00:00:00,58000074,6 days 07:51:15,546675,6 days 07:51:15,546675,2 days 14:32:19,225139,58000074,3000.0,259200,2021-05-01 12:00:00,23147160,532913,26,0.00032420246869,2969,69281,277926816,1840317.28,899666.68,45,2912,11435616,189695.47,108461.36,4,128,384000,9984.0,9984.64,3,96,288000,6912.0,6912.44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 04:01:53,23147160,2447,31458,108413002,1209932.29,147,5182,19635040,257794.99,1,32,96000,765.72,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3800755,12344,0.001093,115765251,0.003527,0.30989509498157075,3.2268984446477584,1.1715214420595135
211,58001145,3,2021-05-01 08:12:58,26,9878,32,96000,"billing=32,cpu=32,mem=96000M,node=1",1,FAILED,1379280,2021-05-01 08:12:58,2021-05-07 16:10:51,224606,2021-05-10 06:34:17,3 days 00:00:00,58000106,6 days 07:57:53,547073,6 days 07:57:53,547073,2 days 14:23:26,224606,58000106,3000.0,259200,2021-05-01 12:00:00,23147161,533451,26,0.00032420246869,2970,69313,278022816,1842621.28,901667.91,46,2944,11531616,191999.47,110462.6,5,160,480000,12288.0,11985.88,4,128,384000,9216.0,8913.67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 04:10:51,23147161,2447,31458,108413002,1209932.29,147,5182,19635040,257794.99,1,32,96000,765.72,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3800755,12344,0.001093,115765251,0.003527,0.30989509498157075,3.2268984446477584,1.1715214420595135
212,58001069,3,2021-05-01 08:08:13,26,9878,32,96000,"billing=32,cpu=32,mem=96000M,node=1",1,TIMEOUT,1379281,2021-05-01 08:08:13,2021-05-04 11:32:50,259216,2021-05-07 11:33:06,3 days 00:00:00,58000030,3 days 03:24:37,271477,3 days 03:24:37,271477,3 days 00:00:16,259216,58000030,3000.0,259200,2021-05-01 12:00:00,23147159,257570,26,0.00032420270151999997,2968,69249,277830816,1838013.28,897362.54,44,2880,11339616,187391.47,106157.22,3,96,288000,7680.0,7680.5,2,64,192000,4608.0,4608.29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 23:32:50,23147159,2447,31458,108413002,1209932.29,147,5182,19635040,257794.99,1,32,96000,765.72,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3800755,12344,0.001093,115765251,0.003527,0.30989509498157075,3.2268984446477584,1.1715214420595135
