,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
115,58907309,2,2021-05-08 06:40:39,34,16419,1,24576,"billing=6,cpu=1,mem=24576M,node=1",1,COMPLETED,2060661,2021-05-08 06:40:39,2021-05-08 13:31:52,218113,2021-05-11 02:07:05,5 days 00:00:00,58906291,0 days 06:51:13,24673,0 days 06:51:13,24673,2 days 12:35:13,218113,58906291,24576.0,432000,2021-05-08 12:00:00,28382175,5512,34,0.0004808001687,319,2645,14168064,81519.47,16058.76,195,195,3993600,28080.0,2322.03,22,22,360448,5280.0,281.75,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 01:31:52,28382175,10875,81809,329391335,6204666.56,147,164,3385392,19179.47,1,1,24576,98.71,1,1,24576,98.71,0,0,0,0,0.0,0.0,0.0,0.0,4650632,133628,0.001008,22906978,0.000261,3.8620689655172415,0.25892857142857145,-1.35120304130862
215,58909060,2,2021-05-08 07:03:59,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,COMPLETED,1386105,2021-05-08 07:03:59,2021-05-08 13:55:34,34370,2021-05-08 23:28:24,0 days 11:59:00,58908037,0 days 06:51:35,24695,0 days 06:51:35,24695,0 days 09:32:50,34370,58908037,5461.33,43140,2021-05-08 12:00:00,28405333,6934,47,0.00032692146495,1549,8714,56084456,276199.03,191042.57,147,550,4217344,3727.1,1495.38,128,584,4407296,2771.1,1001.76,31,199,1138688,2185.1,961.5,2160,147,128,31,70100.38,957.52,503.52,355.52,41446.22,570.68,172.38,161.45,0 days 01:55:34,28405333,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
216,58909055,2,2021-05-08 07:03:59,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,COMPLETED,1386105,2021-05-08 07:03:59,2021-05-08 12:25:19,27637,2021-05-08 20:05:56,0 days 11:59:00,58908032,0 days 05:21:20,19280,0 days 05:21:20,19280,0 days 07:40:37,27637,58908032,5461.33,43140,2021-05-08 12:00:00,28405359,1519,47,0.00032692146495,1575,8870,56936424,278068.43,192238.65,173,706,5069312,5596.5,2691.47,154,740,5259264,4640.5,2197.84,57,355,1990656,4054.5,2157.58,2186,173,154,57,70411.95,1269.08,815.08,667.08,41645.57,770.02,371.72,360.8,0 days 00:25:19,28405359,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
217,58909061,2,2021-05-08 07:04:00,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,TIMEOUT,1386105,2021-05-08 07:04:00,2021-05-08 14:14:16,43143,2021-05-09 02:13:19,0 days 11:59:00,58908038,0 days 07:10:16,25816,0 days 07:10:16,25816,0 days 11:59:03,43143,58908038,5461.33,43140,2021-05-08 12:00:00,28405332,8056,47,0.00032692146495,1548,8708,56051688,276127.13,190970.66,146,544,4184576,3655.2,1423.48,127,578,4374528,2699.2,929.85,30,193,1105920,2113.2,889.59,2159,146,127,30,70088.4,945.53,491.53,343.53,41434.24,558.69,160.39,149.47,0 days 02:14:16,28405332,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
218,58909063,2,2021-05-08 07:04:00,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,TIMEOUT,1386105,2021-05-08 07:04:00,2021-05-08 14:14:16,43143,2021-05-09 02:13:19,0 days 11:59:00,58908040,0 days 07:10:16,25816,0 days 07:10:16,25816,0 days 11:59:03,43143,58908040,5461.33,43140,2021-05-08 12:00:00,28405331,8056,47,0.00032692146495,1547,8702,56018920,276055.23,190898.76,145,538,4151808,3583.3,1351.57,126,572,4341760,2627.3,857.95,29,187,1073152,2041.3,817.69,2158,145,126,29,70076.42,933.55,479.55,331.55,41422.25,546.71,148.41,137.48,0 days 02:14:16,28405331,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
219,58909065,2,2021-05-08 07:04:00,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,COMPLETED,1386105,2021-05-08 07:04:00,2021-05-08 14:24:39,27791,2021-05-08 22:07:50,0 days 11:59:00,58908042,0 days 07:20:39,26439,0 days 07:20:39,26439,0 days 07:43:11,27791,58908042,5461.33,43140,2021-05-08 12:00:00,28405330,8679,47,0.00032692146495,1546,8696,55986152,275983.33,190852.44,144,532,4119040,3511.4,1305.25,125,566,4308992,2555.4,811.63,28,181,1040384,1969.4,771.37,2157,144,125,28,70064.43,921.57,467.57,319.57,41414.53,538.99,140.69,129.76,0 days 02:24:39,28405330,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
220,58909067,2,2021-05-08 07:04:01,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,COMPLETED,1386105,2021-05-08 07:04:01,2021-05-08 14:35:16,11039,2021-05-08 17:39:15,0 days 11:59:00,58908044,0 days 07:31:15,27075,0 days 07:31:15,27075,0 days 03:03:59,11039,58908044,5461.33,43140,2021-05-08 12:00:00,28405329,9316,47,0.00032692146495,1545,8690,55953384,275911.43,190834.04,143,526,4086272,3439.5,1286.86,124,560,4276224,2483.5,793.23,27,175,1007616,1897.5,752.97,2156,143,124,27,70052.45,909.58,455.58,307.58,41411.47,535.92,137.62,126.7,0 days 02:35:16,28405329,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
221,58909070,2,2021-05-08 07:04:02,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,COMPLETED,1386105,2021-05-08 07:04:02,2021-05-08 14:46:09,8758,2021-05-08 17:12:07,0 days 11:59:00,58908047,0 days 07:42:07,27727,0 days 07:42:07,27727,0 days 02:25:58,8758,58908047,5461.33,43140,2021-05-08 12:00:00,28405328,9969,47,0.00032692146495,1544,8684,55920616,275839.53,190819.44,142,520,4053504,3367.6,1272.26,123,554,4243456,2411.6,778.63,26,169,974848,1825.6,738.37,2155,142,123,26,70040.47,897.6,443.6,295.6,41409.03,533.49,135.19,124.26,0 days 02:46:09,28405328,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
222,58909076,2,2021-05-08 07:04:02,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,COMPLETED,1386105,2021-05-08 07:04:02,2021-05-08 15:04:56,8656,2021-05-08 17:29:12,0 days 11:59:00,58908053,0 days 08:00:54,28854,0 days 08:00:54,28854,0 days 02:24:16,8656,58908053,5461.33,43140,2021-05-08 12:00:00,28405326,11096,47,0.00032692146495,1542,8672,55855080,275695.73,190748.84,140,508,3987968,3223.8,1201.66,121,542,4177920,2267.8,708.03,24,157,909312,1681.8,667.77,2153,140,121,24,70016.5,873.63,419.63,271.63,41397.27,521.72,123.42,112.5,0 days 03:04:56,28405326,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
223,58909078,2,2021-05-08 07:04:02,47,1717,6,32768,"billing=1,cpu=6,gres/gpu=1,mem=32768M,node=1",1,COMPLETED,1386105,2021-05-08 07:04:02,2021-05-08 15:04:56,8296,2021-05-08 17:23:12,0 days 11:59:00,58908055,0 days 08:00:54,28854,0 days 08:00:54,28854,0 days 02:18:16,8296,58908055,5461.33,43140,2021-05-08 12:00:00,28405325,11096,47,0.00032692146495,1541,8666,55822312,275623.83,190735.02,139,502,3955200,3151.9,1187.83,120,536,4145152,2195.9,694.21,23,151,876544,1609.9,653.95,2152,139,120,23,70004.52,861.65,407.65,259.65,41394.96,519.42,121.12,110.19,0 days 03:04:56,28405325,845,5750,35157912,315067.0,133,671,4711552,4916.45,115,752,3385344,28737.1,81,486,2654208,4188.66,1144,133,115,81,53870.35,903.68,3196.34,698.11,4649078,2776,2.1e-05,34278487,0.000391,0.053708439897698204,18.61904761904762,2.924185122261943
