,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
20,63637050,2,2021-06-03 02:38:02,24,18583,2,192000,"billing=2,cpu=2,node=1",1,COMPLETED,1549734,2021-06-03 02:38:02,2021-06-04 16:59:04,7232,2021-06-04 18:59:36,0 days 12:00:00,63635978,1 days 14:21:02,138062,1 days 14:21:02,138062,0 days 02:00:32,7232,63635978,96000.0,43200,2021-06-03 12:00:00,47916960,104344,24,0.00036414875656999996,7474,153266,947111588,9123324.78,5407724.94,1172,36960,498172660,249688.8,178585.29,18,124,4237000,5472.0,1963.14,5,56,896000,672.0,20.26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 04:59:04,47916960,9462,75230,253644492,4847977.63,10,740,3212288,3864.72,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8066998,308000,0.002323,477818515,0.005407,0.4296282596633993,2.3275936289281103,0.8448349566115957
21,63636976,2,2021-06-03 02:36:42,24,18583,2,192000,"billing=2,cpu=2,node=1",1,COMPLETED,1549734,2021-06-03 02:36:42,2021-06-04 16:59:04,2573,2021-06-04 17:41:57,0 days 12:00:00,63635905,1 days 14:22:22,138142,1 days 14:22:22,138142,0 days 00:42:53,2573,63635905,96000.0,43200,2021-06-03 12:00:00,47916962,104344,24,0.00036414875656999996,7476,153270,947495588,9123372.78,5407731.67,1174,36964,498556660,249736.8,178592.02,20,128,4621000,5520.0,1969.86,7,60,1280000,720.0,26.98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 04:59:04,47916962,9462,75230,253644492,4847977.63,10,740,3212288,3864.72,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8066998,308000,0.002323,477818515,0.005407,0.4296282596633993,2.3275936289281103,0.8448349566115957
22,63637018,2,2021-06-03 02:37:18,24,18583,2,192000,"billing=2,cpu=2,node=1",1,COMPLETED,1549734,2021-06-03 02:37:18,2021-06-04 16:59:04,4870,2021-06-04 18:20:14,0 days 12:00:00,63635946,1 days 14:21:46,138106,1 days 14:21:46,138106,0 days 01:21:10,4870,63635946,96000.0,43200,2021-06-03 12:00:00,47916961,104344,24,0.00036414875656999996,7475,153268,947303588,9123348.78,5407728.96,1173,36962,498364660,249712.8,178589.31,19,126,4429000,5496.0,1967.16,6,58,1088000,696.0,24.27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 04:59:04,47916961,9462,75230,253644492,4847977.63,10,740,3212288,3864.72,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8066998,308000,0.002323,477818515,0.005407,0.4296282596633993,2.3275936289281103,0.8448349566115957
49,63667628,2,2021-06-03 08:28:18,5,38,32,128000,"billing=32,cpu=32,mem=128000M,node=1",1,CANCELLED,1682960,2021-06-03 08:28:18,2021-07-30 19:01:30,877614,2021-08-09 22:48:24,56 days 00:00:00,63666565,57 days 10:33:12,4962792,57 days 10:33:12,4962792,10 days 03:46:54,877614,63666565,4000.0,4838400,2021-06-03 12:00:00,47911892,4950090,5,0.00039236689927,2406,18867,84677824,1680902.67,898979.18,22,704,2816000,946176.0,640958.84,22,704,2816000,946176.0,640958.84,22,704,2816000,946176.0,640958.84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57 days 07:01:30,47911892,9462,75230,253644492,4847977.63,46,992,3968000,582547.28,46,992,3968000,582547.28,46,992,3968000,582547.28,0,0,0,0,0.0,0.0,0.0,0.0,8064941,1024000,0.007722,877768809,0.009934,0.777330380511375,1.2864542864542865,0.2518898188431142
50,63667622,2,2021-06-03 08:27:57,5,38,32,128000,"billing=32,cpu=32,mem=128000M,node=1",1,TIMEOUT,1682960,2021-06-03 08:27:57,2021-06-04 18:49:34,4838406,2021-07-30 18:49:40,56 days 00:00:00,63666559,1 days 10:21:37,123697,1 days 10:21:37,123697,56 days 00:00:06,4838406,63666559,4000.0,4838400,2021-06-03 12:00:00,47911891,110974,5,0.00039236689927,2405,18835,84549824,1637894.67,855971.12,21,672,2688000,903168.0,597950.79,21,672,2688000,903168.0,597950.79,21,672,2688000,903168.0,597950.79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 06:49:34,47911891,9462,75230,253644492,4847977.63,46,992,3968000,582547.28,46,992,3968000,582547.28,46,992,3968000,582547.28,0,0,0,0,0.0,0.0,0.0,0.0,8064941,1024000,0.007722,877768809,0.009934,0.777330380511375,1.2864542864542865,0.2518898188431142
70,63679506,2,2021-06-03 11:49:39,54,426,14,12288,"billing=4,cpu=14,gres/gpu=4,mem=12288M,node=1",1,TIMEOUT,1377690,2021-06-03 11:49:39,2021-06-03 12:20:05,86479,2021-06-04 12:21:24,1 days 00:00:00,63678434,0 days 00:30:26,1826,0 days 00:30:26,1826,1 days 00:01:19,86479,63678434,877.71,86400,2021-06-03 12:00:00,47922470,1205,54,0.00032096402727,2355,18395,80412888,497620.53,278742.06,13,360,2435000,5952.0,3840.66,12,208,610304,5904.0,4419.2,4,96,512000,1536.0,1286.94,2675,52,33,16,72182.82,880.0,1000.0,256.0,36396.3,605.0,756.68,214.49,0 days 00:20:05,47922470,880,5271,31114736,163931.15,15,426,3087800,3605.19,0,0,0,0.0,0,0,0,0.0,1115,60,0,0,34954.11,508.68,0.0,0.0,8064991,2176,1.6e-05,11537009,0.000131,0.12213740458015265,8.187500000000002,2.1026086009613705
108,63679004,2,2021-06-03 11:42:58,17,18863,1,2048,"billing=1,cpu=1,mem=2048M,node=1",1,COMPLETED,1642156,2021-06-03 11:42:58,2021-06-03 12:04:42,1650,2021-06-03 12:32:12,0 days 02:00:00,63677933,0 days 00:21:44,1304,0 days 00:21:44,1304,0 days 00:27:30,1650,63677933,2048.0,7200,2021-06-03 12:00:00,47913075,282,17,0.00038253818648,3589,24239,121771544,2114711.05,1040758.03,800,9110,36947999,2972.3,1554.85,37,1776,7104000,156672.0,41478.56,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:04:42,47913075,9462,75230,253644492,4847977.63,201,1888,7016876,3234.53,68,3460,14016000,107711.24,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8067090,1682000,0.012684,1738032777,0.019669,0.6448726422288882,1.550693787448754,0.43870243559165456
109,63680296,2,2021-06-03 11:59:05,24,18863,48,192000,"billing=48,cpu=48,node=1",1,COMPLETED,1642588,2021-06-03 11:59:05,2021-06-03 12:03:56,48,2021-06-03 12:04:44,0 days 12:00:00,63679224,0 days 00:04:51,291,0 days 00:04:51,291,0 days 00:00:48,48,63679224,4000.0,43200,2021-06-03 12:00:00,47913076,236,24,0.00038244482139,3590,24240,121773592,2114713.05,1040758.49,0,0,0,0.0,0.0,38,1777,7106048,156674.0,41479.02,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:03:56,47913076,9462,75230,253644492,4847977.63,10,740,3212288,3864.72,68,3460,14016000,107711.24,6,484,2112000,3170.08,0,0,0,0,0.0,0.0,0.0,0.0,8067090,1682000,0.012684,1738032777,0.019669,0.6448726422288882,1.550693787448754,0.43870243559165456
1174,63657853,2,2021-06-03 05:35:25,35,9017,32,512000,"billing=125,cpu=32,mem=512000M,node=4",4,FAILED,1487585,2021-06-03 05:35:25,2021-08-23 21:24:16,613146,2021-08-30 23:43:22,10 days 00:00:00,63656781,81 days 15:48:51,7055331,81 days 15:48:51,7055331,7 days 02:19:06,613146,63656781,16000.0,864000,2021-06-03 12:00:00,47919245,7032256,35,0.00034943735235,9759,262931,1340741028,11125833.77,6501350.74,180,242,3339264,55342.0,41521.3,2,64,1024000,15360.0,7744.65,2,64,1024000,15360.0,7744.65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81 days 09:24:16,47919245,9462,75230,253644492,4847977.63,79,98,5707776,25208.17,7,224,1792000,19332.12,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8065896,118916,0.000897,303622206,0.003436,0.26105937136204893,3.830546265328874,1.3430074210453498
2135,63640153,2,2021-06-03 03:07:04,48,18887,1,32000,"billing=1,cpu=1,gres/gpu=1,mem=32000M,node=1",1,CANCELLED,1375604,2021-06-03 03:07:04,2021-06-03 16:58:41,44905,2021-06-04 05:27:06,1 days 00:00:00,63639081,0 days 13:51:37,49897,0 days 13:51:37,49897,0 days 12:28:25,44905,63639081,32000.0,86400,2021-06-03 12:00:00,47922274,17921,48,0.00032483576805,2159,17286,62553624,436373.87,234976.29,2042,14435,44998384,341923.87,175859.58,27,27,864000,2184.0,400.29,5,5,160000,120.0,78.53,2424,2046,27,5,64596.48,47744.48,2184.0,120.0,30793.87,21904.78,400.29,78.53,0 days 04:58:41,47922274,880,5271,31114736,163931.15,385,1823,5518856,18486.67,7,7,224000,440.01,0,0,0,0.0,1115,388,7,0,34954.11,5325.75,440.01,0.0,8067103,4000,3e-05,16759308,0.00019,0.15789473684210525,6.333333333333334,1.845826690498331
