,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
468,69252290,2,2021-07-07 05:59:02,18,18394,480,1920000,"billing=480,cpu=480,mem=1920000M,node=15",15,FAILED,1860912,2021-07-07 05:59:08,2021-07-11 00:33:32,8857,2021-07-11 03:01:09,0 days 04:00:00,69251260,3 days 18:34:30,326070,3 days 18:34:24,326064,0 days 02:27:37,8857,69251260,4000.0,14400,2021-07-07 12:00:00,79925945,304412,18,0.00044090091261000003,21175,262219,3574150417,9994819.6,2864553.84,4843,15531,63971212,148380.6,30893.88,10,4640,18560000,41920.0,10912.8,7,3200,12800000,17920.0,8155.47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 12:33:32,79925945,8925,78463,325525418,4846545.72,1355,8282,19388333,57480.6,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12608093,167000,0.001261,279732864,0.003251,0.387880652107044,2.5781126090404443,0.9470575843389859
469,69252115,2,2021-07-07 05:56:27,18,18394,480,1920000,"billing=480,cpu=480,mem=1920000M,node=15",15,FAILED,1860828,2021-07-07 05:56:27,2021-07-11 00:16:35,274,2021-07-11 00:21:09,0 days 04:00:00,69251086,3 days 18:20:08,325208,3 days 18:20:08,325208,0 days 00:04:34,274,69251086,4000.0,14400,2021-07-07 12:00:00,79925946,303395,18,0.00044090091261000003,21176,262699,3576070417,9996739.6,2865734.78,4844,16011,65891212,150300.6,32074.82,11,5120,20480000,43840.0,12093.73,8,3680,14720000,19840.0,9336.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 12:16:35,79925946,8925,78463,325525418,4846545.72,1355,8282,19388333,57480.6,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12608093,167000,0.001261,279732864,0.003251,0.387880652107044,2.5781126090404443,0.9470575843389859
470,69252324,2,2021-07-07 05:59:43,18,18394,480,1920000,"billing=480,cpu=480,mem=1920000M,node=15",15,FAILED,1886485,2021-07-07 05:59:43,2021-07-11 07:12:26,416,2021-07-11 07:19:22,0 days 04:00:00,69251294,4 days 01:12:43,349963,4 days 01:12:43,349963,0 days 00:06:56,416,69251294,4000.0,14400,2021-07-07 12:00:00,79925947,328346,18,0.00044090091261000003,21177,263179,3577990417,9998659.6,2865771.31,4845,16491,67811212,152220.6,32111.35,12,5600,22400000,45760.0,12130.27,9,4160,16640000,21760.0,9372.93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 19:12:26,79925947,8925,78463,325525418,4846545.72,1355,8282,19388333,57480.6,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12608093,167000,0.001261,279732864,0.003251,0.387880652107044,2.5781126090404443,0.9470575843389859
471,69252504,2,2021-07-07 06:02:20,18,18394,480,1920000,"billing=480,cpu=480,mem=1920000M,node=15",15,TIMEOUT,1886485,2021-07-07 06:02:20,2021-07-11 08:08:43,14412,2021-07-11 12:08:55,0 days 04:00:00,69251473,4 days 02:06:23,353183,4 days 02:06:23,353183,0 days 04:00:12,14412,69251473,4000.0,14400,2021-07-07 12:00:00,79925948,331723,18,0.00044090067978,21178,263659,3579910417,10000579.6,2865826.78,4846,16971,69731212,154140.6,32166.82,13,6080,24320000,47680.0,12185.73,10,4640,18560000,23680.0,9428.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 20:08:43,79925948,8925,78463,325525418,4846545.72,1355,8282,19388333,57480.6,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12608093,167000,0.001261,279732864,0.003251,0.387880652107044,2.5781126090404443,0.9470575843389859
497,69264696,2,2021-07-07 09:02:30,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,TIMEOUT,2029345,2021-07-07 09:02:30,2021-07-07 23:40:21,86485,2021-07-08 23:41:46,1 days 00:00:00,69263666,0 days 14:37:51,52671,0 days 14:37:51,52671,1 days 00:01:25,86485,69263666,256.0,86400,2021-07-07 12:00:00,79907647,42021,25,0.00046954094443000003,2877,38118,253115157,2521091.12,744870.06,246,12520,55148928,291668.27,54294.56,29,5184,20736000,373248.0,246021.71,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 11:40:21,79907647,8925,78463,325525418,4846545.72,237,12832,53713976,203471.01,9,1568,7937000,68056.01,1,32,257000,401.51,0,0,0,0,0.0,0.0,0.0,0.0,12608343,3944000,0.02977,3318349313,0.03857,0.771843401607467,1.2955995969096405,0.2589735971924514
498,69276746,2,2021-07-07 11:53:23,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,TIMEOUT,2018677,2021-07-07 11:53:23,2021-07-07 23:40:21,86485,2021-07-08 23:41:46,1 days 00:00:00,69275715,0 days 11:46:58,42418,0 days 11:46:58,42418,1 days 00:01:25,86485,69275715,256.0,86400,2021-07-07 12:00:00,79907648,42021,25,0.00046953093270999996,2878,38310,253164309,2525699.12,749482.59,247,12712,55198080,296276.27,58907.09,30,5376,20785152,377856.0,250634.24,1,192,49152,4608.0,4612.53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 11:40:21,79907648,8925,78463,325525418,4846545.72,237,12832,53713976,203471.01,9,1568,7937000,68056.01,1,32,257000,401.51,0,0,0,0,0.0,0.0,0.0,0.0,12608343,3944000,0.02977,3318349313,0.03857,0.771843401607467,1.2955995969096405,0.2589735971924514
499,69276812,2,2021-07-07 11:56:54,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,TIMEOUT,2018677,2021-07-07 11:56:54,2021-07-07 23:40:21,86485,2021-07-08 23:41:46,1 days 00:00:00,69275781,0 days 11:43:27,42207,0 days 11:43:27,42207,1 days 00:01:25,86485,69275781,256.0,86400,2021-07-07 12:00:00,79907650,42021,25,0.00046953069988000005,2880,38694,253262613,2534915.12,758707.61,249,13096,55296384,305492.27,68132.1,32,5760,20883456,387072.0,259859.25,3,576,147456,13824.0,13837.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 11:40:21,79907650,8925,78463,325525418,4846545.72,237,12832,53713976,203471.01,9,1568,7937000,68056.01,1,32,257000,401.51,0,0,0,0,0.0,0.0,0.0,0.0,12608343,3944000,0.02977,3318349313,0.03857,0.771843401607467,1.2955995969096405,0.2589735971924514
500,69276834,2,2021-07-07 11:57:58,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,TIMEOUT,2018677,2021-07-07 11:57:58,2021-07-07 23:40:22,86484,2021-07-08 23:41:46,1 days 00:00:00,69275803,0 days 11:42:24,42144,0 days 11:42:24,42144,1 days 00:01:24,86484,69275803,256.0,86400,2021-07-07 12:00:00,79907651,42022,25,0.00046953069988000005,2881,38886,253311765,2539523.12,763320.14,250,13288,55345536,310100.27,72744.64,33,5952,20932608,391680.0,264471.79,4,768,196608,18432.0,18450.08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 11:40:22,79907651,8925,78463,325525418,4846545.72,237,12832,53713976,203471.01,9,1568,7937000,68056.01,1,32,257000,401.51,0,0,0,0,0.0,0.0,0.0,0.0,12608343,3944000,0.02977,3318349313,0.03857,0.771843401607467,1.2955995969096405,0.2589735971924514
501,69276847,2,2021-07-07 11:58:16,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,TIMEOUT,2018677,2021-07-07 11:58:16,2021-07-07 23:40:22,86484,2021-07-08 23:41:46,1 days 00:00:00,69275816,0 days 11:42:06,42126,0 days 11:42:06,42126,1 days 00:01:24,86484,69275816,256.0,86400,2021-07-07 12:00:00,79907649,42022,25,0.00046953069988000005,2879,38502,253213461,2530307.12,754095.13,248,12904,55247232,300884.27,63519.62,31,5568,20834304,382464.0,255246.77,2,384,98304,9216.0,9225.07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 11:40:22,79907649,8925,78463,325525418,4846545.72,237,12832,53713976,203471.01,9,1568,7937000,68056.01,1,32,257000,401.51,0,0,0,0,0.0,0.0,0.0,0.0,12608343,3944000,0.02977,3318349313,0.03857,0.771843401607467,1.2955995969096405,0.2589735971924514
797,69230833,2,2021-07-07 01:26:42,34,19135,16,262144,"billing=64,cpu=16,mem=262144M,node=1",2,TIMEOUT,2198562,2021-07-07 01:26:42,2021-07-09 23:11:19,324019,2021-07-13 17:11:38,3 days 18:00:00,69229802,2 days 21:44:37,251077,2 days 21:44:37,251077,3 days 18:00:19,324019,69229802,16384.0,324000,2021-07-07 12:00:00,79906274,213079,34,0.00052047427756,1504,22036,120551968,1083563.33,186224.34,10,160,2621440,14400.0,11723.96,24,384,6291456,28736.0,26060.82,10,160,2621440,14400.0,11723.96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 days 11:11:19,79906274,8925,78463,325525418,4846545.72,24,42,1288240,3210.3,20,320,5242880,13291.3,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12608352,1888000,0.014251,814091482,0.009462,1.506129782287043,0.6639534067784717,-0.4095433024821186
