,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
27,69096080,2,2021-07-06 01:18:54,57,5733,24,192000,"billing=4,cpu=24,gres/gpu=4,node=1",1,NODE_FAIL,1724557,2021-07-06 01:18:54,2021-07-21 08:46:15,1171844,2021-08-03 22:16:59,20 days 00:00:00,69095074,15 days 07:27:21,1322841,15 days 07:27:21,1322841,13 days 13:30:44,1171844,69095074,8000.0,1728000,2021-07-06 12:00:00,78801959,1284375,57,0.00040074205035,1114,6683,40950376,382245.6,206626.95,17,488,3264976,176640.0,96816.96,3,72,513000,34560.0,25324.64,3,72,513000,34560.0,25324.64,1601,68,12,12,77201.07,24480.0,5760.0,5760.0,34024.98,13186.25,4220.77,4220.77,14 days 20:46:15,78801959,827,5064,35913858,253130.74,7,200,796648,34044.78,1,24,257000,1714.81,1,24,257000,1714.81,1140,32,4,4,48965.68,5444.82,285.8,285.8,12471784,2013,1.5e-05,12173878,0.000141,0.10638297872340424,9.4,2.2407096892759584
28,69114084,2,2021-07-06 06:27:03,57,5733,24,128000,"billing=4,cpu=24,gres/gpu=4,node=1",1,FAILED,1710134,2021-07-06 06:27:03,2021-08-21 14:48:48,333709,2021-08-25 11:30:37,20 days 00:00:00,69113078,46 days 08:21:45,4004505,46 days 08:21:45,4004505,3 days 20:41:49,333709,69113078,5333.33,1728000,2021-07-06 12:00:00,78801961,3984528,57,0.00040072435522,1116,6731,41399376,405285.6,217416.14,19,536,3713976,199680.0,107606.16,5,120,962000,57600.0,36113.83,5,120,962000,57600.0,36113.83,1609,76,20,20,81041.07,28320.0,9600.0,9600.0,35823.18,14984.45,6018.97,6018.97,46 days 02:48:48,78801961,827,5064,35913858,253130.74,7,200,796648,34044.78,1,24,257000,1714.81,1,24,257000,1714.81,1140,32,4,4,48965.68,5444.82,285.8,285.8,12471784,2013,1.5e-05,12173878,0.000141,0.10638297872340424,9.4,2.2407096892759584
29,69113750,2,2021-07-06 06:22:06,57,5733,24,257000,"billing=4,cpu=24,gres/gpu=4,node=1",1,FAILED,1713430,2021-07-06 06:22:06,2021-08-01 12:29:56,446535,2021-08-06 16:32:11,20 days 00:00:00,69112744,26 days 06:07:50,2268470,26 days 06:07:50,2268470,5 days 04:02:15,446535,69112744,10708.33,1728000,2021-07-06 12:00:00,78801960,2248196,57,0.00040072458806000004,1115,6707,41142376,393765.6,214439.24,18,512,3456976,188160.0,104629.26,4,96,705000,46080.0,33136.93,4,96,705000,46080.0,33136.93,1605,72,16,16,79121.07,26400.0,7680.0,7680.0,35327.03,14488.3,5522.82,5522.82,26 days 00:29:56,78801960,827,5064,35913858,253130.74,7,200,796648,34044.78,1,24,257000,1714.81,1,24,257000,1714.81,1140,32,4,4,48965.68,5444.82,285.8,285.8,12471784,2013,1.5e-05,12173878,0.000141,0.10638297872340424,9.4,2.2407096892759584
1010,69124365,2,2021-07-06 10:46:04,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,FAILED,2025214,2021-07-06 10:46:04,2021-07-06 12:55:41,172,2021-07-06 12:58:33,1 days 00:00:00,69123359,0 days 02:09:37,7777,0 days 02:09:37,7777,0 days 00:02:52,172,69123359,256.0,86400,2021-07-06 12:00:00,78769928,3341,25,0.00047187274333,1446,14674,123509216,2539640.33,764134.32,0,0,0,0.0,0.0,31,5376,21504000,387072.0,258959.49,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:55:41,78769928,6455,70952,296897625,4820844.05,78,7664,17092584,118862.38,24,4608,10622976,158718.18,13,2496,638976,48707.84,0,0,0,0,0.0,0.0,0.0,0.0,12473481,3944000,0.02977,3289887105,0.038205,0.7792173799240937,1.2833389318105475,0.24946522207184496
1011,69124370,2,2021-07-06 10:46:21,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,FAILED,2025214,2021-07-06 10:46:21,2021-07-06 12:58:42,164,2021-07-06 13:01:26,1 days 00:00:00,69123364,0 days 02:12:21,7941,0 days 02:12:21,7941,0 days 00:02:44,164,69123364,256.0,86400,2021-07-06 12:00:00,78769929,3522,25,0.00047187274333,1447,14866,123558368,2544248.33,764143.5,1,192,49152,4608.0,9.17,32,5568,21553152,391680.0,258968.67,1,192,49152,4608.0,9.17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:58:42,78769929,6455,70952,296897625,4820844.05,78,7664,17092584,118862.38,24,4608,10622976,158718.18,13,2496,638976,48707.84,0,0,0,0,0.0,0.0,0.0,0.0,12473481,3944000,0.02977,3289887105,0.038205,0.7792173799240937,1.2833389318105475,0.24946522207184496
1549,69102945,2,2021-07-06 02:59:08,21,18817,32,128000,"billing=32,cpu=32,mem=128000M,node=1",1,TIMEOUT,1777863,2021-07-06 02:59:08,2021-07-19 18:58:17,604821,2021-07-26 18:58:38,7 days 00:00:00,69101939,13 days 15:59:09,1180749,13 days 15:59:09,1180749,7 days 00:00:21,604821,69101939,4000.0,604800,2021-07-06 12:00:00,78799068,1148297,21,0.00041773961867,30586,839494,5941611544,16396934.67,5296385.7,89,2960,2536448,313472.0,69217.7,3,80,452608,11904.0,7328.66,2,64,256000,10752.0,7328.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13 days 06:58:17,78799068,6455,70952,296897625,4820844.05,1212,9440,27328976,612958.77,15,528,2734080,84443.05,8,320,1900544,38818.94,0,0,0,0,0.0,0.0,0.0,0.0,12473367,249000,0.00188,843210327,0.009792,0.19199346405228757,5.208510638297873,1.6502939489281125
1550,69102941,2,2021-07-06 02:58:47,21,18817,32,128000,"billing=32,cpu=32,mem=128000M,node=1",1,COMPLETED,1777863,2021-07-06 02:58:48,2021-07-19 07:39:36,219641,2021-07-21 20:40:17,7 days 00:00:00,69101935,13 days 04:40:49,1140049,13 days 04:40:48,1140048,2 days 13:00:41,219641,69101935,4000.0,604800,2021-07-06 12:00:00,78799066,1107576,21,0.00041773961867,30584,839430,5941355544,16386182.67,5289057.15,87,2896,2280448,302720.0,61889.15,1,16,196608,1152.0,0.11,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12 days 19:39:36,78799066,6455,70952,296897625,4820844.05,1212,9440,27328976,612958.77,15,528,2734080,84443.05,8,320,1900544,38818.94,0,0,0,0,0.0,0.0,0.0,0.0,12473367,249000,0.00188,843210327,0.009792,0.19199346405228757,5.208510638297873,1.6502939489281125
1551,69102956,2,2021-07-06 02:59:26,21,18817,32,128000,"billing=32,cpu=32,mem=128000M,node=1",1,TIMEOUT,1777863,2021-07-06 02:59:26,2021-07-19 18:58:17,604821,2021-07-26 18:58:38,7 days 00:00:00,69101950,13 days 15:58:51,1180731,13 days 15:58:51,1180731,7 days 00:00:21,604821,69101950,4000.0,604800,2021-07-06 12:00:00,78799067,1148297,21,0.00041773961867,30585,839462,5941483544,16391558.67,5291009.51,88,2928,2408448,308096.0,63841.51,2,48,324608,6528.0,1952.48,1,32,128000,5376.0,1952.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13 days 06:58:17,78799067,6455,70952,296897625,4820844.05,1212,9440,27328976,612958.77,15,528,2734080,84443.05,8,320,1900544,38818.94,0,0,0,0,0.0,0.0,0.0,0.0,12473367,249000,0.00188,843210327,0.009792,0.19199346405228757,5.208510638297873,1.6502939489281125
1872,69103151,2,2021-07-06 03:02:26,27,11329,96,384000,"billing=96,cpu=96,node=2",2,FAILED,1833016,2021-07-06 03:02:26,2021-07-21 08:30:46,49,2021-07-21 08:31:35,5 days 00:00:00,69102145,15 days 05:28:20,1315700,15 days 05:28:20,1315700,0 days 00:00:49,49,69102145,4000.0,432000,2021-07-06 12:00:00,78796878,1283446,27,0.00042944750758999994,28396,819519,5871719384,15840722.67,5205612.05,62,4768,24959880,710106.67,226578.66,19,1216,9508000,204288.0,8937.3,19,1216,9508000,204288.0,8937.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14 days 20:30:46,78796878,6455,70952,296897625,4820844.05,58,5708,24961400,476980.58,9,576,3720000,68740.41,9,576,3720000,68740.41,0,0,0,0,0.0,0.0,0.0,0.0,12472431,142818,0.001078,330093966,0.003833,0.2812418471171406,3.555658627087199,1.2685403139116127
1873,69103098,2,2021-07-06 03:01:52,27,11329,96,384000,"billing=96,cpu=96,node=2",2,FAILED,1833016,2021-07-06 03:01:52,2021-07-21 08:30:46,43,2021-07-21 08:31:29,5 days 00:00:00,69102092,15 days 05:28:54,1315734,15 days 05:28:54,1315734,0 days 00:00:43,43,69102092,4000.0,432000,2021-07-06 12:00:00,78796880,1283446,27,0.00042944750758999994,28398,819711,5872487384,15863762.67,5205614.29,64,4960,25727880,733146.67,226580.9,21,1408,10276000,227328.0,8939.54,21,1408,10276000,227328.0,8939.54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14 days 20:30:46,78796880,6455,70952,296897625,4820844.05,58,5708,24961400,476980.58,9,576,3720000,68740.41,9,576,3720000,68740.41,0,0,0,0,0.0,0.0,0.0,0.0,12472431,142818,0.001078,330093966,0.003833,0.2812418471171406,3.555658627087199,1.2685403139116127
