,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
34,67585293,2,2021-06-26 02:32:54,25,4722,480,1920000,"billing=480,cpu=480,node=10",10,FAILED,2045996,2021-06-26 02:32:54,2021-06-26 22:57:05,177,2021-06-26 23:00:02,0 days 14:00:00,67584356,0 days 20:24:11,73451,0 days 20:24:11,73451,0 days 00:02:57,177,67584356,4000.0,50400,2021-06-26 12:00:00,69379601,39425,25,0.00048370310117,3037,76697,395510032,1539387.67,514780.54,8,1392,536064,33408.0,21652.49,1,720,2880000,138240.0,138244.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:57:05,69379601,9410,75069,311827001,6551361.48,25,2160,7167488,24001.78,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11157167,133702,0.001009,140291706,0.001611,0.6263190564866542,1.5966303270564917,0.46789536282336547
282,67587699,2,2021-06-26 02:53:45,24,18724,48,98304,"billing=48,cpu=48,mem=98304M,node=1",1,COMPLETED,1860101,2021-06-26 02:53:45,2021-07-03 10:13:07,9938,2021-07-03 12:58:45,0 days 04:00:00,67586789,7 days 07:19:22,631162,7 days 07:19:22,631162,0 days 02:45:38,9938,67586789,2048.0,14400,2021-06-26 12:00:00,69382731,598387,24,0.00043633044708,6167,252912,1257818718,7577333.92,3658210.05,616,45866,318574448,376369.6,286723.38,687,82864,297854976,1335144.0,600327.72,134,19680,69611520,216192.0,171306.29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 22:13:07,69382731,9410,75069,311827001,6551361.48,33,964,10187216,5148.52,30,3872,14581760,34359.57,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11158817,1354000,0.01022,2526930606,0.02901,0.3522923129955188,2.8385518590998045,1.0432940133577544
283,67589334,2,2021-06-26 03:05:45,24,18724,48,98304,"billing=48,cpu=48,mem=98304M,node=1",1,COMPLETED,1859734,2021-06-26 03:05:45,2021-07-03 10:13:07,9332,2021-07-03 12:48:39,0 days 04:00:00,67588368,7 days 07:07:22,630442,7 days 07:07:22,630442,0 days 02:35:32,9332,67588368,2048.0,14400,2021-06-26 12:00:00,69382732,598387,24,0.00043632974858,6168,252960,1257917022,7577525.92,3658342.55,617,45914,318672752,376561.6,286855.89,688,82912,297953280,1335336.0,600460.23,135,19728,69709824,216384.0,171438.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 22:13:07,69382732,9410,75069,311827001,6551361.48,33,964,10187216,5148.52,30,3872,14581760,34359.57,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11158817,1354000,0.01022,2526930606,0.02901,0.3522923129955188,2.8385518590998045,1.0432940133577544
301,67596574,2,2021-06-26 04:28:49,20,18459,20,51200,"billing=20,cpu=20,mem=51200M,node=1",1,COMPLETED,1794808,2021-06-26 04:28:51,2021-06-26 12:02:32,67192,2021-06-27 06:42:24,2 days 00:00:00,67595554,0 days 07:33:43,27223,0 days 07:33:41,27221,0 days 18:39:52,67192,67595554,2560.0,172800,2021-06-26 12:00:00,69389024,152,20,0.00041788676763000005,12460,547803,2437901918,8702397.92,4224565.26,209,9137,32924567,430064.0,101765.58,138,2729,7257088,132192.0,39059.91,137,2728,7244800,132096.0,39059.91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:02:32,69389024,9410,75069,311827001,6551361.48,3215,9023,30075120,300912.65,30,412,1738752,10722.09,10,192,509952,8407.47,0,0,0,0,0.0,0.0,0.0,0.0,11158736,162000,0.001223,575332357,0.006605,0.18516275548826647,5.4006541291905155,1.6865200812692533
302,67596575,2,2021-06-26 04:28:49,20,18459,20,51200,"billing=20,cpu=20,mem=51200M,node=1",1,COMPLETED,1778845,2021-06-26 04:28:51,2021-07-03 04:31:53,48856,2021-07-03 18:06:09,2 days 00:00:00,67595555,7 days 00:03:04,604984,7 days 00:03:02,604982,0 days 13:34:16,48856,67595555,2560.0,172800,2021-06-26 12:00:00,69389023,577913,20,0.00041788676763000005,12459,547783,2437850718,8701437.92,4224293.84,208,9117,32873367,429104.0,101494.15,137,2709,7205888,131232.0,38788.49,136,2708,7193600,131136.0,38788.49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 16:31:53,69389023,9410,75069,311827001,6551361.48,3215,9023,30075120,300912.65,30,412,1738752,10722.09,10,192,509952,8407.47,0,0,0,0,0.0,0.0,0.0,0.0,11158736,162000,0.001223,575332357,0.006605,0.18516275548826647,5.4006541291905155,1.6865200812692533
303,67596576,2,2021-06-26 04:28:49,20,18459,20,51200,"billing=20,cpu=20,mem=51200M,node=1",1,COMPLETED,1786295,2021-07-14 17:17:58,2021-07-15 09:41:45,57579,2021-07-16 01:41:24,2 days 00:00:00,67595556,19 days 05:12:56,1660376,0 days 16:23:47,59027,0 days 15:59:39,57579,67595556,2560.0,172800,2021-06-26 12:00:00,69389022,1633305,20,0.00041788676763000005,12458,547763,2437799518,8700477.92,4223973.96,207,9097,32822167,428144.0,101174.27,136,2689,7154688,130272.0,38468.61,135,2688,7142400,130176.0,38468.61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18 days 21:41:45,69389022,9410,75069,311827001,6551361.48,3215,9023,30075120,300912.65,30,412,1738752,10722.09,10,192,509952,8407.47,0,0,0,0,0.0,0.0,0.0,0.0,11158736,162000,0.001223,575332357,0.006605,0.18516275548826647,5.4006541291905155,1.6865200812692533
304,67596577,2,2021-06-26 04:28:49,20,18459,20,51200,"billing=20,cpu=20,mem=51200M,node=1",1,COMPLETED,1778845,2021-06-26 04:28:51,2021-07-03 04:31:53,52894,2021-07-03 19:13:27,2 days 00:00:00,67595557,7 days 00:03:04,604984,7 days 00:03:02,604982,0 days 14:41:34,52894,67595557,2560.0,172800,2021-06-26 12:00:00,69389021,577913,20,0.00041788676763000005,12457,547743,2437748318,8699517.92,4223680.1,206,9077,32770967,427184.0,100880.42,135,2669,7103488,129312.0,38174.75,134,2668,7091200,129216.0,38174.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 16:31:53,69389021,9410,75069,311827001,6551361.48,3215,9023,30075120,300912.65,30,412,1738752,10722.09,10,192,509952,8407.47,0,0,0,0,0.0,0.0,0.0,0.0,11158736,162000,0.001223,575332357,0.006605,0.18516275548826647,5.4006541291905155,1.6865200812692533
305,67596578,2,2021-06-26 04:28:49,20,18459,20,51200,"billing=20,cpu=20,mem=51200M,node=1",1,COMPLETED,1778845,2021-06-26 04:28:51,2021-07-03 04:31:53,101477,2021-07-04 08:43:10,2 days 00:00:00,67595558,7 days 00:03:04,604984,7 days 00:03:02,604982,1 days 04:11:17,101477,67595558,2560.0,172800,2021-06-26 12:00:00,69389020,577913,20,0.00041788676763000005,12456,547723,2437697118,8698557.92,4223116.34,205,9057,32719767,426224.0,100316.65,134,2649,7052288,128352.0,37610.99,133,2648,7040000,128256.0,37610.99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6 days 16:31:53,69389020,9410,75069,311827001,6551361.48,3215,9023,30075120,300912.65,30,412,1738752,10722.09,10,192,509952,8407.47,0,0,0,0,0.0,0.0,0.0,0.0,11158736,162000,0.001223,575332357,0.006605,0.18516275548826647,5.4006541291905155,1.6865200812692533
306,67596579,2,2021-06-26 04:28:49,20,18459,20,51200,"billing=20,cpu=20,mem=51200M,node=1",1,COMPLETED,1829543,2021-07-03 18:06:10,2021-07-03 18:17:14,56194,2021-07-04 09:53:48,2 days 00:00:00,67595559,7 days 13:48:25,654505,0 days 00:11:04,664,0 days 15:36:34,56194,67595559,2560.0,172800,2021-06-26 12:00:00,69389019,627434,20,0.00041788676763000005,12455,547703,2437645918,8697597.92,4222804.15,204,9037,32668567,425264.0,100004.47,133,2629,7001088,127392.0,37298.8,132,2628,6988800,127296.0,37298.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7 days 06:17:14,69389019,9410,75069,311827001,6551361.48,3215,9023,30075120,300912.65,30,412,1738752,10722.09,10,192,509952,8407.47,0,0,0,0,0.0,0.0,0.0,0.0,11158736,162000,0.001223,575332357,0.006605,0.18516275548826647,5.4006541291905155,1.6865200812692533
307,67596580,2,2021-06-26 04:28:49,20,18459,20,51200,"billing=20,cpu=20,mem=51200M,node=1",1,COMPLETED,1826611,2021-07-03 18:30:44,2021-07-03 20:19:56,52784,2021-07-04 10:59:40,2 days 00:00:00,67595560,7 days 15:51:07,661867,0 days 01:49:12,6552,0 days 14:39:44,52784,67595560,2560.0,172800,2021-06-26 12:00:00,69389018,634796,20,0.00041788676763000005,12454,547683,2437594718,8696637.92,4222510.91,203,9017,32617367,424304.0,99711.22,132,2609,6949888,126432.0,37005.56,131,2608,6937600,126336.0,37005.56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7 days 08:19:56,69389018,9410,75069,311827001,6551361.48,3215,9023,30075120,300912.65,30,412,1738752,10722.09,10,192,509952,8407.47,0,0,0,0,0.0,0.0,0.0,0.0,11158736,162000,0.001223,575332357,0.006605,0.18516275548826647,5.4006541291905155,1.6865200812692533
