,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
1334,59063030,2,2021-05-09 02:22:12,24,18724,160,768000,"billing=160,cpu=160,node=4",4,TIMEOUT,1606137,2021-05-09 02:22:12,2021-05-17 18:42:38,43234,2021-05-18 06:43:12,0 days 12:00:00,59062028,8 days 16:20:26,750026,8 days 16:20:26,750026,0 days 12:00:34,43234,59062028,4800.0,43200,2021-05-09 12:00:00,29087498,715358,24,0.00035597477117000004,4816,211313,803131916,5951536.38,3150758.27,286,43312,173368000,379607.2,283099.96,790,107968,425408512,1849152.0,982019.7,111,21280,85248000,255360.0,224057.72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8 days 06:42:38,29087498,10240,81765,306564436,5899450.13,59,5768,22669312,30070.17,23,3712,17154048,25435.1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4783208,1354000,0.010215,2757073756,0.031515,0.32413136601618275,3.0851688693098387,1.126606394695488
1335,59063027,2,2021-05-09 02:22:12,24,18724,160,768000,"billing=160,cpu=160,node=4",4,TIMEOUT,1606137,2021-05-09 02:22:12,2021-05-17 18:42:38,43234,2021-05-18 06:43:12,0 days 12:00:00,59062025,8 days 16:20:26,750026,8 days 16:20:26,750026,0 days 12:00:34,43234,59062025,4800.0,43200,2021-05-09 12:00:00,29087499,715358,24,0.00035597477117000004,4817,211473,803899916,5953456.38,3152679.78,287,43472,174136000,381527.2,285021.47,791,108128,426176512,1851072.0,983941.21,112,21440,86016000,257280.0,225979.23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8 days 06:42:38,29087499,10240,81765,306564436,5899450.13,59,5768,22669312,30070.17,23,3712,17154048,25435.1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4783208,1354000,0.010215,2757073756,0.031515,0.32413136601618275,3.0851688693098387,1.126606394695488
1336,59063017,2,2021-05-09 02:22:07,24,18724,160,768000,"billing=160,cpu=160,node=4",4,TIMEOUT,1606137,2021-05-09 02:22:10,2021-05-17 18:42:38,43234,2021-05-18 06:43:12,0 days 12:00:00,59062015,8 days 16:20:31,750031,8 days 16:20:28,750028,0 days 12:00:34,43234,59062015,4800.0,43200,2021-05-09 12:00:00,29087500,715358,24,0.00035597477117000004,4818,211633,804667916,5955376.38,3154601.29,288,43632,174904000,383447.2,286942.98,792,108288,426944512,1852992.0,985862.72,113,21600,86784000,259200.0,227900.74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8 days 06:42:38,29087500,10240,81765,306564436,5899450.13,59,5768,22669312,30070.17,23,3712,17154048,25435.1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4783208,1354000,0.010215,2757073756,0.031515,0.32413136601618275,3.0851688693098387,1.126606394695488
1337,59063033,2,2021-05-09 02:22:13,24,18724,160,768000,"billing=160,cpu=160,node=4",4,FAILED,1606137,2021-05-09 02:22:13,2021-05-17 18:42:38,43223,2021-05-18 06:43:01,0 days 12:00:00,59062031,8 days 16:20:25,750025,8 days 16:20:25,750025,0 days 12:00:23,43223,59062031,4800.0,43200,2021-05-09 12:00:00,29087497,715358,24,0.00035597477117000004,4815,211153,802363916,5949616.38,3148837.25,285,43152,172600000,377687.2,281178.93,789,107808,424640512,1847232.0,980098.68,110,21120,84480000,253440.0,222136.69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8 days 06:42:38,29087497,10240,81765,306564436,5899450.13,59,5768,22669312,30070.17,23,3712,17154048,25435.1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4783208,1354000,0.010215,2757073756,0.031515,0.32413136601618275,3.0851688693098387,1.126606394695488
2900,59097936,2,2021-05-09 06:25:22,55,18864,24,257000,"billing=4,cpu=24,gres/gpu=4,node=1",1,TIMEOUT,1483456,2021-05-09 06:25:22,2021-05-12 22:56:08,257404,2021-05-15 22:26:12,2 days 23:30:00,59096934,3 days 16:30:46,318646,3 days 16:30:46,318646,2 days 23:30:04,257404,59096934,10708.33,257400,2021-05-09 12:00:00,29089849,298568,55,0.00034864363269,560,5058,27707256,154630.53,90434.31,14,376,3589000,25186.93,16657.42,5,120,1285000,8580.0,7471.96,5,120,1285000,8580.0,7471.96,1144,72,20,20,29715.83,4869.87,1430.0,1430.0,17660.16,3027.66,1245.33,1245.33,3 days 10:56:08,29089849,841,5617,38763544,274297.5,25,728,5071168,24671.51,23,587,4344152,5651.71,6,144,1542000,2025.63,1161,112,83,24,50210.46,3670.17,1002.19,337.61,4783257,35000,0.000264,104913042,0.001199,0.22018348623853212,4.541666666666666,1.513294051881198
2901,59097681,2,2021-05-09 06:23:52,55,18864,24,257000,"billing=4,cpu=24,gres/gpu=4,node=1",1,TIMEOUT,1483456,2021-05-09 06:23:52,2021-05-12 22:37:14,257411,2021-05-15 22:07:25,2 days 23:30:00,59096679,3 days 16:13:22,317602,3 days 16:13:22,317602,2 days 23:30:11,257411,59096679,10708.33,257400,2021-05-09 12:00:00,29089848,297434,55,0.00034864386551999995,559,5034,27450256,152914.53,88718.24,13,352,3332000,23470.93,14941.35,4,96,1028000,6864.0,5755.89,4,96,1028000,6864.0,5755.89,1140,68,16,16,29429.83,4583.87,1144.0,1144.0,17374.14,2741.65,959.31,959.31,3 days 10:37:14,29089848,841,5617,38763544,274297.5,25,728,5071168,24671.51,23,587,4344152,5651.71,6,144,1542000,2025.63,1161,112,83,24,50210.46,3670.17,1002.19,337.61,4783257,35000,0.000264,104913042,0.001199,0.22018348623853212,4.541666666666666,1.513294051881198
2902,59097216,2,2021-05-09 06:21:20,55,18864,24,257000,"billing=4,cpu=24,gres/gpu=4,node=1",1,TIMEOUT,1480814,2021-05-09 06:21:20,2021-05-12 15:35:19,257421,2021-05-15 15:05:40,2 days 23:30:00,59096214,3 days 09:13:59,292439,3 days 09:13:59,292439,2 days 23:30:21,257421,59096214,10708.33,257400,2021-05-09 12:00:00,29089847,272119,55,0.00034864386551999995,558,5010,27193256,151198.53,87002.1,12,328,3075000,21754.93,13225.21,3,72,771000,5148.0,4039.75,3,72,771000,5148.0,4039.75,1136,64,12,12,29143.83,4297.87,858.0,858.0,17088.12,2455.63,673.29,673.29,3 days 03:35:19,29089847,841,5617,38763544,274297.5,25,728,5071168,24671.51,23,587,4344152,5651.71,6,144,1542000,2025.63,1161,112,83,24,50210.46,3670.17,1002.19,337.61,4783257,35000,0.000264,104913042,0.001199,0.22018348623853212,4.541666666666666,1.513294051881198
2903,59098015,2,2021-05-09 06:26:54,55,18864,24,257000,"billing=4,cpu=24,gres/gpu=4,node=1",1,TIMEOUT,1483456,2021-05-09 06:26:59,2021-05-15 16:02:48,257422,2021-05-18 15:33:10,2 days 23:30:00,59097013,6 days 09:35:54,552954,6 days 09:35:49,552949,2 days 23:30:22,257422,59097013,10708.33,257400,2021-05-09 12:00:00,29089850,532968,55,0.00034864363269,561,5082,27964256,156346.53,92150.34,15,400,3846000,26902.93,18373.45,6,144,1542000,10296.0,9187.99,6,144,1542000,10296.0,9187.99,1148,76,24,24,30001.83,5155.87,1716.0,1716.0,17946.16,3313.67,1531.33,1531.33,6 days 04:02:48,29089850,841,5617,38763544,274297.5,25,728,5071168,24671.51,23,587,4344152,5651.71,6,144,1542000,2025.63,1161,112,83,24,50210.46,3670.17,1002.19,337.61,4783257,35000,0.000264,104913042,0.001199,0.22018348623853212,4.541666666666666,1.513294051881198
2905,59131684,2,2021-05-09 11:15:37,18,18420,20,184320,"billing=45,cpu=20,mem=184320M,node=1",1,TIMEOUT,1518910,2021-05-09 11:15:37,2021-05-09 21:21:36,43159,2021-05-10 09:20:55,0 days 11:59:00,59130684,0 days 10:05:59,36359,0 days 10:05:59,36359,0 days 11:59:19,43159,59130684,9216.0,43140,2021-05-09 12:00:00,29087735,33696,18,0.00035361992202999993,5053,217324,819241692,6056638.38,3205990.82,39,4787,15138400,56710.0,35052.24,1,128,512000,8960.0,0.96,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 09:21:36,29087735,10240,81765,306564436,5899450.13,157,4906,15322868,34409.99,2,64,256000,1442.56,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4783112,58000,0.000438,125332134,0.001433,0.30565247732030704,3.271689497716895,1.1853065174517257
2917,59047993,2,2021-05-09 00:25:33,18,18411,25,100000,"billing=25,cpu=25,mem=100000M,node=1",1,COMPLETED,1606243,2021-05-09 00:25:33,2021-05-10 20:37:16,1482,2021-05-10 21:01:58,0 days 12:00:00,59046992,1 days 20:11:43,159103,1 days 20:11:43,159103,0 days 00:24:42,1482,59046992,4000.0,43200,2021-05-09 12:00:00,29087550,117436,18,0.00035481061795000003,4868,212779,809845692,5993210.38,3176086.3,38,4762,15038400,56410.0,35041.95,48,890,4025776,33322.0,17784.14,10,250,1000000,2650.0,991.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 08:37:16,29087550,10240,81765,306564436,5899450.13,157,4906,15322868,34409.99,150,2066,10511952,98146.98,7,166,664000,1065.48,0,0,0,0,0.0,0.0,0.0,0.0,4783110,468000,0.003531,963770221,0.011017,0.32050467459380955,3.1200792976493914,1.1378584174116786
