,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
479,59574551,2,2021-05-11 11:59:23,25,19115,192,49152,"billing=192,cpu=192,mem=49152M,node=4",4,FAILED,1900210,2021-05-11 11:59:23,2021-05-11 12:02:55,36916,2021-05-11 22:18:11,1 days 00:00:00,59573528,0 days 00:03:32,212,0 days 00:03:32,212,0 days 10:15:16,36916,59573528,256.0,86400,2021-05-11 12:00:00,30115573,175,25,0.00044242711748,437,11193,53096336,837862.73,342907.59,0,0,0,0.0,0.0,147,10560,42240000,760320.0,294951.27,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:02:55,30115573,11036,82188,309915623,5671891.79,62,8514,24197760,133950.29,22,3056,4956672,65852.25,14,2528,2844672,33111.77,0,0,0,0,0.0,0.0,0.0,0.0,5047377,3944000,0.029755,1844233714,0.0211,1.4101895734597156,0.709124516887918,-0.3437241446147944
1635,59536101,2,2021-05-11 05:39:23,21,18411,16,131072,"billing=32,cpu=16,mem=131072M,node=1",1,OUT_OF_MEMORY,1443592,2021-05-11 05:39:24,2021-05-12 20:16:02,33338,2021-05-13 05:31:40,6 days 00:00:00,59535091,1 days 14:36:39,138999,1 days 14:36:38,138998,0 days 09:15:38,33338,59535091,8192.0,518400,2021-05-11 12:00:00,30118304,116162,21,0.00034447712831999996,3168,162027,656057567,6098710.95,3296777.32,71,2169,10691392,232592.0,45802.61,14,256,1883136,31056.0,1974.16,13,208,1703936,29952.0,1970.97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 08:16:02,30118304,11036,82188,309915623,5671891.79,1796,7865,31215392,717143.05,133,1600,8849408,81702.14,63,624,4773888,42596.34,0,0,0,0,0.0,0.0,0.0,0.0,5047131,468000,0.003531,1154531944,0.013209,0.2673177379059732,3.740866610025489,1.3193172984954773
1636,59536104,2,2021-05-11 05:39:23,21,18411,16,131072,"billing=32,cpu=16,mem=131072M,node=1",1,OUT_OF_MEMORY,1445305,2021-05-11 05:39:24,2021-05-12 23:41:23,32437,2021-05-13 08:42:00,6 days 00:00:00,59535094,1 days 18:02:00,151320,1 days 18:01:59,151319,0 days 09:00:37,32437,59535094,8192.0,518400,2021-05-11 12:00:00,30118306,128483,21,0.00034447712831999996,3170,162059,656319711,6103318.95,3297086.91,73,2201,10953536,237200.0,46112.19,16,288,2145280,35664.0,2283.74,15,240,1966080,34560.0,2280.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 11:41:23,30118306,11036,82188,309915623,5671891.79,1796,7865,31215392,717143.05,133,1600,8849408,81702.14,63,624,4773888,42596.34,0,0,0,0,0.0,0.0,0.0,0.0,5047131,468000,0.003531,1154531944,0.013209,0.2673177379059732,3.740866610025489,1.3193172984954773
1637,59536102,2,2021-05-11 05:39:23,21,18411,16,131072,"billing=32,cpu=16,mem=131072M,node=1",1,OUT_OF_MEMORY,1442730,2021-05-11 05:39:24,2021-05-12 20:54:24,31310,2021-05-13 05:36:14,6 days 00:00:00,59535092,1 days 15:15:01,141301,1 days 15:15:00,141300,0 days 08:41:50,31310,59535092,8192.0,518400,2021-05-11 12:00:00,30118308,118464,21,0.00034447712831999996,3172,162091,656581855,6107926.95,3297363.15,75,2233,11215680,241808.0,46388.44,18,320,2407424,40272.0,2559.99,17,272,2228224,39168.0,2556.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 08:54:24,30118308,11036,82188,309915623,5671891.79,1796,7865,31215392,717143.05,133,1600,8849408,81702.14,63,624,4773888,42596.34,0,0,0,0,0.0,0.0,0.0,0.0,5047131,468000,0.003531,1154531944,0.013209,0.2673177379059732,3.740866610025489,1.3193172984954773
1638,59536106,2,2021-05-11 05:39:23,21,18411,16,131072,"billing=32,cpu=16,mem=131072M,node=1",1,OUT_OF_MEMORY,1466790,2021-05-11 05:39:24,2021-05-13 00:37:02,39920,2021-05-13 11:42:22,6 days 00:00:00,59535096,1 days 18:57:39,154659,1 days 18:57:38,154658,0 days 11:05:20,39920,59535096,8192.0,518400,2021-05-11 12:00:00,30118303,131822,21,0.00034447712831999996,3167,162011,655926495,6096406.95,3296599.9,70,2153,10560320,230288.0,45625.18,13,240,1752064,28752.0,1796.73,12,192,1572864,27648.0,1793.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 12:37:02,30118303,11036,82188,309915623,5671891.79,1796,7865,31215392,717143.05,133,1600,8849408,81702.14,63,624,4773888,42596.34,0,0,0,0,0.0,0.0,0.0,0.0,5047131,468000,0.003531,1154531944,0.013209,0.2673177379059732,3.740866610025489,1.3193172984954773
1639,59536105,2,2021-05-11 05:39:23,21,18411,16,131072,"billing=32,cpu=16,mem=131072M,node=1",1,OUT_OF_MEMORY,1446021,2021-05-11 05:39:24,2021-05-12 23:57:16,29719,2021-05-13 08:12:35,6 days 00:00:00,59535095,1 days 18:17:53,152273,1 days 18:17:52,152272,0 days 08:15:19,29719,59535095,8192.0,518400,2021-05-11 12:00:00,30118307,129436,21,0.00034447712831999996,3171,162075,656450783,6105622.95,3297231.07,74,2217,11084608,239504.0,46256.35,17,304,2276352,37968.0,2427.9,16,256,2097152,36864.0,2424.72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 11:57:16,30118307,11036,82188,309915623,5671891.79,1796,7865,31215392,717143.05,133,1600,8849408,81702.14,63,624,4773888,42596.34,0,0,0,0,0.0,0.0,0.0,0.0,5047131,468000,0.003531,1154531944,0.013209,0.2673177379059732,3.740866610025489,1.3193172984954773
1640,59536103,2,2021-05-11 05:39:23,21,18411,16,131072,"billing=32,cpu=16,mem=131072M,node=1",1,OUT_OF_MEMORY,1445133,2021-05-11 05:39:24,2021-05-12 23:13:08,36318,2021-05-13 09:18:26,6 days 00:00:00,59535093,1 days 17:33:45,149625,1 days 17:33:44,149624,0 days 10:05:18,36318,59535093,8192.0,518400,2021-05-11 12:00:00,30118305,126788,21,0.00034447712831999996,3169,162043,656188639,6101014.95,3296925.49,72,2185,10822464,234896.0,45950.77,15,272,2014208,33360.0,2122.32,14,224,1835008,32256.0,2119.14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 days 11:13:08,30118305,11036,82188,309915623,5671891.79,1796,7865,31215392,717143.05,133,1600,8849408,81702.14,63,624,4773888,42596.34,0,0,0,0,0.0,0.0,0.0,0.0,5047131,468000,0.003531,1154531944,0.013209,0.2673177379059732,3.740866610025489,1.3193172984954773
3080,59484215,2,2021-05-11 01:12:29,16,18459,10,102400,"billing=25,cpu=10,mem=102400M,node=1",1,TIMEOUT,1396143,2021-05-11 01:12:29,2021-05-12 08:04:15,86410,2021-05-13 08:04:25,1 days 00:00:00,59483192,1 days 06:51:46,111106,1 days 06:51:46,111106,1 days 00:00:10,86410,59483192,10240.0,86400,2021-05-11 12:00:00,30120341,72255,16,0.00032994663350999995,5205,200287,785103839,6661286.82,3588501.32,12,12,3174400,287.87,263.62,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 20:04:15,30120341,11036,82188,309915623,5671891.79,443,1094,11215819,13378.54,24,166,817664,4901.96,1,10,102400,23.95,0,0,0,0,0.0,0.0,0.0,0.0,5047147,162000,0.001222,656949518,0.007516,0.16258648217136776,6.150572831423895,1.8165452208018154
3615,59571745,2,2021-05-11 11:24:12,20,13225,93,288000,"billing=93,cpu=93,mem=288000M,node=3",3,FAILED,1641608,2021-05-11 11:24:12,2021-05-12 08:32:33,4,2021-05-12 08:32:37,3 days 00:00:00,59570722,0 days 21:08:21,76101,0 days 21:08:21,76101,0 days 00:00:04,4,59570722,3096.77,259200,2021-05-11 12:00:00,30115915,73953,20,0.00038183503793000003,779,26353,130619880,2442819.43,1539843.31,108,5047,17307392,226424.0,206364.17,3,279,864000,20088.0,0.36,3,279,864000,20088.0,0.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 20:32:33,30115915,11036,82188,309915623,5671891.79,4550,18667,51693884,737992.82,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5046538,129211,0.000975,174101598,0.001992,0.48945783132530124,2.043076923076923,0.7144569671466964
3619,59501112,2,2021-05-11 02:47:37,25,11235,48,12288,"billing=48,cpu=48,mem=12288M,node=1",1,FAILED,1468857,2021-05-11 02:47:37,2021-05-12 07:55:29,1,2021-05-12 07:55:30,0 days 16:30:00,59500098,1 days 05:07:52,104872,1 days 05:07:52,104872,0 days 00:00:01,1,59500098,256.0,59400,2021-05-11 12:00:00,30117515,71729,25,0.00035151722848999995,2379,54584,252569311,3580578.95,2192531.85,410,25376,101125632,565275.2,451296.2,1,96,24576,1584.0,0.05,1,96,24576,1584.0,0.05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 19:55:29,30117515,11036,82188,309915623,5671891.79,62,8514,24197760,133950.29,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5046325,129211,0.000975,260830109,0.002984,0.32674262734584447,3.060512820512821,1.1185824903258044
