,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
356,62533822,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:45,706,2021-05-27 12:46:31,0 days 05:59:00,62532782,0 days 08:25:38,30338,0 days 08:25:30,30330,0 days 00:11:46,706,62532782,500.0,21540,2021-05-27 12:00:00,42415334,2085,18,0.00037590274595999994,9103,139652,575179051,4980604.23,1849337.79,470,3104,6499253,18645.47,850.62,376,3040,6037536,19869.33,1236.86,375,3000,5883936,17950.0,678.78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:45,42415334,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
357,62533821,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:45,706,2021-05-27 12:46:31,0 days 05:59:00,62532781,0 days 08:25:38,30338,0 days 08:25:30,30330,0 days 00:11:46,706,62532781,500.0,21540,2021-05-27 12:00:00,42415335,2085,18,0.00037590274595999994,9104,139660,575183051,4980652.1,1849339.36,471,3112,6503253,18693.33,852.19,377,3048,6041536,19917.2,1238.43,376,3008,5887936,17997.87,680.35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:45,42415335,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
358,62533830,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:46,705,2021-05-27 12:46:31,0 days 05:59:00,62532790,0 days 08:25:39,30339,0 days 08:25:31,30331,0 days 00:11:45,705,62532790,500.0,21540,2021-05-27 12:00:00,42415322,2086,18,0.00037590274595999994,9091,139556,575131051,4980029.83,1849315.0,458,3008,6451253,18071.07,827.83,364,2944,5989536,19294.93,1214.07,363,2904,5835936,17375.6,655.99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:46,42415322,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
359,62533820,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:45,786,2021-05-27 12:47:51,0 days 05:59:00,62532780,0 days 08:25:38,30338,0 days 08:25:30,30330,0 days 00:13:06,786,62532780,500.0,21540,2021-05-27 12:00:00,42415336,2085,18,0.00037590274595999994,9105,139668,575187051,4980699.97,1849340.93,472,3120,6507253,18741.2,853.76,378,3056,6045536,19965.07,1240.0,377,3016,5891936,18045.73,681.92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:45,42415336,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
360,62533823,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:45,699,2021-05-27 12:46:24,0 days 05:59:00,62532783,0 days 08:25:38,30338,0 days 08:25:30,30330,0 days 00:11:39,699,62532783,500.0,21540,2021-05-27 12:00:00,42415328,2085,18,0.00037590274595999994,9097,139604,575155051,4980317.03,1849328.44,464,3056,6475253,18358.27,841.27,370,2992,6013536,19582.13,1227.51,369,2952,5859936,17662.8,669.43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:45,42415328,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
361,62533824,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:45,697,2021-05-27 12:46:22,0 days 05:59:00,62532784,0 days 08:25:38,30338,0 days 08:25:30,30330,0 days 00:11:37,697,62532784,500.0,21540,2021-05-27 12:00:00,42415333,2085,18,0.00037590274595999994,9102,139644,575175051,4980556.37,1849336.24,469,3096,6495253,18597.6,849.07,375,3032,6033536,19821.47,1235.31,374,2992,5879936,17902.13,677.24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:45,42415333,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
362,62533825,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:45,700,2021-05-27 12:46:25,0 days 05:59:00,62532785,0 days 08:25:38,30338,0 days 08:25:30,30330,0 days 00:11:40,700,62532785,500.0,21540,2021-05-27 12:00:00,42415332,2085,18,0.00037590274595999994,9101,139636,575171051,4980508.5,1849334.69,468,3088,6491253,18549.73,847.52,374,3024,6029536,19773.6,1233.76,373,2984,5875936,17854.27,675.68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:45,42415332,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
363,62533826,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:45,703,2021-05-27 12:46:28,0 days 05:59:00,62532786,0 days 08:25:38,30338,0 days 08:25:30,30330,0 days 00:11:43,703,62532786,500.0,21540,2021-05-27 12:00:00,42415331,2085,18,0.00037590274595999994,9100,139628,575167051,4980460.63,1849333.13,467,3080,6487253,18501.87,845.96,373,3016,6025536,19725.73,1232.2,372,2976,5871936,17806.4,674.12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:45,42415331,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
364,62533827,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:46,704,2021-05-27 12:46:30,0 days 05:59:00,62532787,0 days 08:25:39,30339,0 days 08:25:31,30331,0 days 00:11:44,704,62532787,500.0,21540,2021-05-27 12:00:00,42415330,2086,18,0.00037590274595999994,9099,139620,575163051,4980412.77,1849331.56,466,3072,6483253,18454.0,844.39,372,3008,6021536,19677.87,1230.63,371,2968,5867936,17758.53,672.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:46,42415330,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
365,62533828,2,2021-05-27 04:09:07,18,1437,8,4000,"billing=8,cpu=8,mem=4000M,node=1",1,COMPLETED,1612355,2021-05-27 04:09:15,2021-05-27 12:34:46,701,2021-05-27 12:46:27,0 days 05:59:00,62532788,0 days 08:25:39,30339,0 days 08:25:31,30331,0 days 00:11:41,701,62532788,500.0,21540,2021-05-27 12:00:00,42415337,2086,18,0.00037590274595999994,9106,139676,575191051,4980747.83,1849342.68,473,3128,6511253,18789.07,855.51,379,3064,6049536,20012.93,1241.75,378,3024,5895936,18093.6,683.67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:34:46,42415337,13348,82607,333098854,5167248.54,269,7037,22266324,30966.43,39,312,638976,1932.3,21,168,344064,1077.73,0,0,0,0,0.0,0.0,0.0,0.0,7161460,124647,0.000941,157693391,0.001795,0.5242339832869081,1.9075451647183845,0.6458171613369995
