,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
0,62898869,2,2021-05-29 12:07:32,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639084,2021-05-29 12:07:32,2021-06-10 10:32:34,81026,2021-06-11 09:03:00,0 days 22:30:00,62897792,11 days 22:25:02,1031102,11 days 22:25:02,1031102,0 days 22:30:26,81026,62897792,512.0,81000,2021-06-05 12:00:00,49288343,426754,25,0.00038745440552,4953,110532,868547374,9952920.73,5667431.46,140,13104,46849024,285853.6,194431.36,10,1920,983040,43200.0,43210.51,10,1920,983040,43200.0,43210.51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 22:32:34,49288343,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
1,62898870,2,2021-05-29 12:07:33,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639084,2021-05-29 12:07:33,2021-06-10 13:52:58,81024,2021-06-11 12:23:22,0 days 22:30:00,62897793,12 days 01:45:25,1043125,12 days 01:45:25,1043125,0 days 22:30:24,81024,62897793,512.0,81000,2021-06-05 12:00:00,49288341,438778,25,0.00038745440552,4951,110148,868350766,9944280.73,5658790.18,138,12720,46652416,277213.6,185790.08,8,1536,786432,34560.0,34569.23,8,1536,786432,34560.0,34569.23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 days 01:52:58,49288341,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
2,62898873,2,2021-05-29 12:07:36,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639065,2021-05-29 12:07:36,2021-06-13 04:09:11,81000,2021-06-14 02:39:11,0 days 22:30:00,62897796,14 days 16:01:35,1267295,14 days 16:01:35,1267295,0 days 22:30:00,81000,62897796,512.0,81000,2021-06-05 12:00:00,49288342,662951,25,0.00038745440552,4952,110340,868449070,9948600.73,5663111.46,139,12912,46750720,281533.6,190111.36,9,1728,884736,38880.0,38890.51,9,1728,884736,38880.0,38890.51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7 days 16:09:11,49288342,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
3,62898875,2,2021-05-29 12:07:36,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639065,2021-05-29 12:07:36,2021-06-13 04:09:11,81000,2021-06-14 02:39:11,0 days 22:30:00,62897798,14 days 16:01:35,1267295,14 days 16:01:35,1267295,0 days 22:30:00,81000,62897798,512.0,81000,2021-06-05 12:00:00,49288347,662951,25,0.00038745440552,4957,111300,868940590,9970200.73,5684715.57,144,13872,47242240,303133.6,211715.47,14,2688,1376256,60480.0,60494.61,14,2688,1376256,60480.0,60494.61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7 days 16:09:11,49288347,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
4,62898877,2,2021-05-29 12:07:37,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639065,2021-05-29 12:07:37,2021-06-14 11:34:33,81041,2021-06-15 10:05:14,0 days 22:30:00,62897800,15 days 23:26:56,1380416,15 days 23:26:56,1380416,0 days 22:30:41,81041,62897800,512.0,81000,2021-06-05 12:00:00,49288346,776073,25,0.00038745440552,4956,111108,868842286,9965880.73,5680393.38,143,13680,47143936,298813.6,207393.28,13,2496,1277952,56160.0,56172.43,13,2496,1277952,56160.0,56172.43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8 days 23:34:33,49288346,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
5,62898879,2,2021-05-29 12:07:39,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639065,2021-05-29 12:07:39,2021-06-15 11:22:21,81007,2021-06-16 09:52:28,0 days 22:30:00,62897802,16 days 23:14:42,1466082,16 days 23:14:42,1466082,0 days 22:30:07,81007,62897802,512.0,81000,2021-06-05 12:00:00,49288344,861741,25,0.00038745440552,4954,110724,868645678,9957240.73,5671752.85,141,13296,46947328,290173.6,198752.75,11,2112,1081344,47520.0,47531.89,11,2112,1081344,47520.0,47531.89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9 days 23:22:21,49288344,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
6,62898881,2,2021-05-29 12:07:40,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639065,2021-05-29 12:07:40,2021-06-15 11:38:45,81006,2021-06-16 10:08:51,0 days 22:30:00,62897804,16 days 23:31:05,1467065,16 days 23:31:05,1467065,0 days 22:30:06,81006,62897804,512.0,81000,2021-06-05 12:00:00,49288339,862725,25,0.00038745440552,4949,109764,868154158,9935640.73,5650149.54,136,12336,46455808,268573.6,177149.44,6,1152,589824,25920.0,25928.59,6,1152,589824,25920.0,25928.59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9 days 23:38:45,49288339,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
7,62898882,2,2021-05-29 12:08:04,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639084,2021-05-29 12:08:04,2021-06-15 11:38:45,81006,2021-06-16 10:08:51,0 days 22:30:00,62897805,16 days 23:30:41,1467041,16 days 23:30:41,1467041,0 days 22:30:06,81006,62897805,512.0,81000,2021-06-05 12:00:00,49288340,862725,25,0.00038745440552,4950,109956,868252462,9939960.73,5654469.86,137,12528,46554112,272893.6,181469.76,7,1344,688128,30240.0,30248.91,7,1344,688128,30240.0,30248.91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9 days 23:38:45,49288340,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
8,62898898,2,2021-05-29 12:08:08,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639084,2021-05-29 12:08:08,2021-06-15 11:38:48,81003,2021-06-16 10:08:51,0 days 22:30:00,62897821,16 days 23:30:40,1467040,16 days 23:30:40,1467040,0 days 22:30:03,81003,62897821,512.0,81000,2021-06-05 12:00:00,49288345,862728,25,0.00038745440552,4955,110916,868743982,9961560.73,5676073.22,142,13488,47045632,294493.6,203073.12,12,2304,1179648,51840.0,51852.27,12,2304,1179648,51840.0,51852.27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9 days 23:38:48,49288345,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
9,62898904,2,2021-05-29 12:08:09,25,17745,192,98304,"billing=192,cpu=192,mem=98304M,node=4",4,TIMEOUT,1639084,2021-05-29 12:08:09,2021-06-15 11:58:01,81014,2021-06-16 10:28:15,0 days 22:30:00,62897827,16 days 23:49:52,1468192,16 days 23:49:52,1468192,0 days 22:30:14,81014,62897827,512.0,81000,2021-06-05 12:00:00,49288333,863881,25,0.0003874588293,4943,108612,867564334,9909720.73,5624220.95,130,11184,45865984,242653.6,151220.85,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9 days 23:58:01,49288333,10334,80718,322910789,5425561.66,74,5553,15530112,78140.46,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8334903,131513,0.000993,211330909,0.002394,0.41478696741854637,2.4108761329305137,0.8799902220727459
